scenario_id,gene_label,candidate_id,state_index_0based,population_row_0based,pm_cells,historical_tavg_nm,historical_delta_t,raw_tavg_nm,tavg_nm,peak_to_peak_nm,ripple_relative,ripple_percent,near_zero_average_display_flag,trapezoidal_tavg_nm,tavg_error_percent,ripple_error_percent_if_relative,peak_to_peak_error_percent_if_absolute
phase_m1,G1,low_tavg,0,338,45,1.6172313314639906,0.35074853072759105,-0.8256699431970413,1.6513398863940827,0.6407806628440276,0.3880368106672795,38.803681066727954,False,1.6628757894983826,2.109070871092729,10.631058058130094,82.68947884536973
phase_m1,G2,median_tavg,31,190,80,3.183132769850227,0.454533168517397,-1.5593677913022903,3.1187355826045806,0.4531780654583,0.14530826787176132,14.530826787176132,False,3.0732808763223116,2.023075752780384,68.03131697831206,0.29813073125491024
phase_m1,G3,high_tavg,193,258,100,3.9186576845750505,0.21329158923616598,-1.9108213830431418,3.8216427660862835,0.5322141018777304,0.13926317409901895,13.926317409901895,False,3.8006466347861836,2.475718123342216,34.70761102313297,149.5241860139357
phase_m1,G4,final_low_tavg,200,491,82,3.155745847366145,0.18494258054991697,-1.527716204238348,3.055432408476696,0.8519356849737201,0.2788265525397296,27.88265525397296,False,3.0567079422265113,3.1787553162170035,50.76384881764579,360.64874970411597
phase_m1,G5,final_high_tavg,200,33,99,3.8501566605986075,0.4947766516831762,-1.8538467788346977,3.7076935576693955,1.7254263750451835,0.4653638031859792,46.53638031859792,False,3.7491104873971843,3.7001897711627776,5.944671883189656,248.72833412317885
phase_p1,G1,low_tavg,0,338,45,1.6172313314639906,0.35074853072759105,-0.8771608937489769,1.7543217874979538,0.6303474950482495,0.3593112161864345,35.93112161864345,False,1.7665700669739324,8.47686124840673,2.4412605353131727,79.71493529585419
phase_p1,G2,median_tavg,31,190,80,3.183132769850227,0.454533168517397,-1.656268300540306,3.312536601080612,0.4713491680786457,0.1422925162320871,14.229251623208711,False,3.264342745852663,4.065297949745075,68.694800272504,3.6996199014693163
phase_p1,G3,high_tavg,193,258,100,3.9186576845750505,0.21329158923616598,-2.0297891815879137,4.059578363175827,0.5278869563082504,0.13003492212311477,13.003492212311476,False,4.0373575516543845,3.5961466896044696,39.034200744252374,147.49543955235404
phase_p1,G4,final_low_tavg,200,491,82,3.155745847366145,0.18494258054991697,-1.6228328803756333,3.2456657607512667,0.8450944021974718,0.2603762877918334,26.037628779183343,False,3.2470663854732824,2.849402890292036,40.787636366713556,356.9496108925421
phase_p1,G5,final_high_tavg,200,33,99,3.8501566605986075,0.4947766516831762,-1.9694861266927575,3.938972253385515,1.7041841317188702,0.43264689926519223,43.264689926519225,False,3.9829570525446227,2.3068046476087734,12.557131021972303,244.4350346608761
phase_p3,G1,low_tavg,0,338,45,1.6172313314639906,0.35074853072759105,-0.9275843722892958,1.8551687445785916,0.619301389697615,0.333824829416416,33.3824829416416,False,1.8681132787902532,14.712639341411311,4.825024149372372,76.56564046410662
phase_p3,G2,median_tavg,31,190,80,3.183132769850227,0.454533168517397,-1.7511405806240479,3.5022811612480957,0.488662813317978,0.13952700848947117,13.952700848947117,False,3.4514207846363214,10.026235613567735,69.30322842124318,7.5087248114159815
phase_p3,G3,high_tavg,193,258,100,3.9186576845750505,0.21329158923616598,-2.1462958004102775,4.292591600820555,0.5235118390648061,0.12195705712249301,12.195705712249302,False,4.269189298149252,9.542398095077672,42.82144103326235,145.44420196764085
phase_p3,G4,final_low_tavg,200,491,82,3.155745847366145,0.18494258054991697,-1.7159748836922428,3.4319497673844857,0.8380646483089822,0.24419490526158763,24.419490526158764,False,3.4334845370981126,8.75241332405988,32.03822750579505,353.1485641743731
phase_p3,G5,final_high_tavg,200,33,99,3.8501566605986075,0.4947766516831762,-2.0827609103601135,4.165521820720227,1.6822411825658086,0.4038488465473806,40.38488465473806,False,4.212025959719944,8.190969561030476,18.37754567166197,240.00011456543223
