scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p120,final_low_tavg,0,0,120.0,-1.7499999999999991,3.5,-1.7500000000000016,-1.514922623683236,3.029845247366472
phase_p120,final_low_tavg,3,0,132.0,-2.341957122256004,3.42351660256832,-1.0815594803123165,-1.708725233657837,3.417450467315674
phase_p120,final_low_tavg,6,0,144.0,-2.8315594803123156,3.197409101749103,-0.3658496214367868,-1.639223459321425,3.27844691864285
phase_p120,final_low_tavg,9,0,156.0,-3.197409101749103,2.831559480312316,0.36584962143678545,-1.491115982983093,2.982231965966186
phase_p120,final_low_tavg,12,0,168.0,-3.42351660256832,2.341957122256004,1.0815594803123152,-1.467770912217416,2.935541824434832
phase_p120,final_low_tavg,15,0,180.0,-3.5,1.7500000000000004,1.7500000000000004,-1.515359524662111,3.030719049324222
phase_p120,final_high_tavg,0,0,120.0,-1.7499999999999991,3.5,-1.7500000000000016,-1.675221346162884,3.350442692325768
phase_p120,final_high_tavg,3,0,132.0,-2.341957122256004,3.42351660256832,-1.0815594803123165,-2.071396862527357,4.142793725054714
phase_p120,final_high_tavg,6,0,144.0,-2.8315594803123156,3.197409101749103,-0.3658496214367868,-2.119973023518127,4.239946047036254
phase_p120,final_high_tavg,9,0,156.0,-3.197409101749103,2.831559480312316,0.36584962143678545,-1.960546790968785,3.92109358193757
phase_p120,final_high_tavg,12,0,168.0,-3.42351660256832,2.341957122256004,1.0815594803123152,-1.609176393938858,3.218352787877716
phase_p120,final_high_tavg,15,0,180.0,-3.5,1.7500000000000004,1.7500000000000004,-1.675983117980562,3.351966235961124
phase_m3,low_tavg,0,0,-3.0,3.4952033716410082,-1.9062366225525949,-1.5889667490884136,-0.7467283257481004,1.4934566514962009
phase_m3,low_tavg,3,0,9.0,3.456909192082982,-1.2542878234085508,-2.2026213686744303,-0.936822088375499,1.873644176750998
phase_m3,low_tavg,6,0,21.0,3.267531492740206,-0.5475206276408079,-2.720010865099398,-0.7831341844268138,1.5662683688536276
phase_m3,low_tavg,9,0,33.0,2.935346987808984,0.1831758468503039,-3.118522834659287,-0.8152501737283073,1.6305003474566147
phase_m3,low_tavg,12,0,45.0,2.4748737341529163,0.9058666578588226,-3.380740392011739,-0.6115290555858789,1.2230581111717578
phase_m3,low_tavg,15,0,57.0,1.9062366225525949,1.5889667490884138,-3.4952033716410082,-0.745578306196792,1.491156612393584
phase_m3,median_tavg,0,0,-3.0,3.4952033716410082,-1.9062366225525949,-1.5889667490884136,-1.566828786125507,3.133657572251014
phase_m3,median_tavg,3,0,9.0,3.456909192082982,-1.2542878234085508,-2.2026213686744303,-1.378037785542603,2.756075571085206
phase_m3,median_tavg,6,0,21.0,3.267531492740206,-0.5475206276408079,-2.720010865099398,-1.350414031445114,2.700828062890228
phase_m3,median_tavg,9,0,33.0,2.935346987808984,0.1831758468503039,-3.118522834659287,-1.447999498532291,2.895998997064582
phase_m3,median_tavg,12,0,45.0,2.4748737341529163,0.9058666578588226,-3.380740392011739,-1.45252480253743,2.90504960507486
phase_m3,median_tavg,15,0,57.0,1.9062366225525949,1.5889667490884138,-3.4952033716410082,-1.567500015278223,3.135000030556446
phase_m3,high_tavg,0,0,-3.0,3.4952033716410082,-1.9062366225525949,-1.5889667490884136,-1.837340938765687,3.674681877531374
phase_m3,high_tavg,3,0,9.0,3.456909192082982,-1.2542878234085508,-2.2026213686744303,-1.848948730391554,3.697897460783108
phase_m3,high_tavg,6,0,21.0,3.267531492740206,-0.5475206276408079,-2.720010865099398,-1.892493719853418,3.784987439706836
phase_m3,high_tavg,9,0,33.0,2.935346987808984,0.1831758468503039,-3.118522834659287,-1.624260159371798,3.248520318743596
phase_m3,high_tavg,12,0,45.0,2.4748737341529163,0.9058666578588226,-3.380740392011739,-1.693764824623156,3.387529649246312
phase_m3,high_tavg,15,0,57.0,1.9062366225525949,1.5889667490884138,-3.4952033716410082,-1.84036034051519,3.68072068103038
phase_m3,final_low_tavg,0,0,-3.0,3.4952033716410082,-1.9062366225525949,-1.5889667490884136,-1.427035181940637,2.854070363881274
phase_m3,final_low_tavg,3,0,9.0,3.456909192082982,-1.2542878234085508,-2.2026213686744303,-1.672891222258429,3.345782444516858
phase_m3,final_low_tavg,6,0,21.0,3.267531492740206,-0.5475206276408079,-2.720010865099398,-1.312530799322659,2.625061598645318
phase_m3,final_low_tavg,9,0,33.0,2.935346987808984,0.1831758468503039,-3.118522834659287,-1.499704320422307,2.999408640844614
phase_m3,final_low_tavg,12,0,45.0,2.4748737341529163,0.9058666578588226,-3.380740392011739,-1.24361177694842,2.48722355389684
phase_m3,final_low_tavg,15,0,57.0,1.9062366225525949,1.5889667490884138,-3.4952033716410082,-1.428636947913577,2.857273895827154
phase_m3,final_high_tavg,0,0,-3.0,3.4952033716410082,-1.9062366225525949,-1.5889667490884136,-1.637563327146268,3.275126654292536
phase_m3,final_high_tavg,3,0,9.0,3.456909192082982,-1.2542878234085508,-2.2026213686744303,-2.169065757647985,4.33813151529597
phase_m3,final_high_tavg,6,0,21.0,3.267531492740206,-0.5475206276408079,-2.720010865099398,-1.880672046415755,3.76134409283151
