rank,index,gene_id,distance_squared,cluster_sum,region_center_gene_id
1904,63602,1d2a2d9a6dfd57589538644885addbb5502286d39f60be188c0ee6a39d28d78f,0.061280113717607665,0.4031171615101376,68e61055e77c761c032d2b70878c36f85e4c424cf0865ffc26c0b2317cbfbffc
1905,36375,601bbc634baf17ac337670f45fdb74e1890099c39ecfa59fea10a4a125842589,0.025790460233384833,0.4029692554790933,6f6a085c1522d812e85ac0a3232e841ed36a9f864feafc5a32709aedf246852a
1906,63651,58f50afb2bddb8204b4700cf457c6239d0266129cb21ec49843011522cc9166b,0.03859176720993754,0.4027857716577157,3b9e7508a3cc5a4c1f9e848f4ea382f0fda92983299563e9fce50d39e89fb782
1907,56829,26d22776ee22857b928e660edb845c6eed87196f4e3d6b1a70ce0b0ba884da93,0.011602201710916424,0.40153947152098235,24659f6401f35e5e4c35ad0657d814e97f8ba3dbc9db741d33d7f8dba9e81eed
1908,13900,17a7c8b1c86038f9524143516c108c58928b2129374c89e0ecfd92eaec468e58,0.012827047903669227,0.4014312203531433,57b1c90b2eaf3769779dc49b8369c55e8467d3dab5e5c2bfb58679b5ae6c878f
1909,64439,da333328530f12ad851dd275518eb207af8ed7d9692d9649ef32687318dbe744,0.015199159073762448,0.4009033022518412,5285d68c37b9c7b8eb4b229cc6916002485e163742f990670974128fe08454ec
1910,39580,ea25330ec6fd8e092029aaf51805feeacc20ba5641cc15bd023b463f0f7f630c,0.012568428162242334,0.40085879790866646,d92bec9347c656c7352b3c1fa188cd4d93e51f054cf9974fbff2e13f9b108d3c
1911,69041,493e41c785278a2a55b23ba96443919cb353ca0273f68890d98a1dd3873c5467,0.00959036021879016,0.4005762978673315,867f2d6022dcc9905a6e33b2b88fe86ee99d542a7cdda602fb65b0c5d753917b
1912,51476,2df89d16986ff9ec0ec84ad85b7f905748c7cc37cf55544371863304f2fee01c,0.012969509399272931,0.4001183967052424,4f0e3b3b230194378a63afe5530d4a3737fc11d3369b0a59d13d9fa1a361f07a
1913,35926,2a822e89f49ae6def05ac3a831051c5490493ba31a71cd6831219e3c35fec022,0.028457201725698666,0.40011312533638255,d1031890925b03ef05ce694abb4d645de413fd2ac0cdd28b6c8de523796946f5
1914,53303,632117014f531da7d0a6384623b9cf4a4f92aa7e1436508aab6479c32c87cfeb,0.014594567578312527,0.40000747664509567,8e3421e5ed6b7753da06a51d9c004c4f3d2c59429228aa4e323fdedb6a913e98
1915,47635,b5c2acb0e157f29338c3a0180e9f421cea59265576d45340b2b9764766748e1c,0.023015835918317476,0.3999864291579434,362d4c82319594ad13aa0ba5db601f52a978949fd9f2388fc4c417e561450c2a
1916,87587,e9ac4e5f621bdc6d395c7c1fae3b5bb3158ad9834a17ffe8464f511e670d142d,0.01223775699137531,0.39979192333779895,fb6e74d4ac38537f7d274ea87e1441e5c36ce838d4b95d9e0a4dd7ef868dd53f
1917,72320,651befbd695428ef33d3909740cb558dcee271da317b142836e4771cd860d2bc,0.00873165181638116,0.39967124587493663,8dcbc2b629a52c90b69e34f176afada5febebcb30837d680de1a7a921a756ab1
1918,50503,108248dcfe1b19c10ab944191978a8068bc6c37068331e5184380c3f984f7551,0.022163203277297445,0.39953570049053233,24c474806e2513cd3e8cec6b017bce5df8bd9ebf375ee3d7897b671a27bdaad6
1919,63766,a77121e70b0070d967aff8b07a563d7bc1a3e6a8d86e04b0a7df9c4ed7aee6b6,0.030706267988291448,0.3990659632956314,6afa3ca0257a4c9775a16bf65efa0da4a9302ea8cd1a42513fc9e0df43393fac
1920,16460,6dde4c7e7fb529761c4ca19533f31d03b12dcc28c6cb90df2f2035bf11665a9b,0.012716875611351243,0.3988001802605735,1136a2d9e294db2649c57ae053bceb67750a13ffd7643766614fc15dfd46ab32
1921,25039,1bd46bae9eaadebe6b91f6687750379df2b2b782ba88012e3f821ada7ac1a7c5,0.014758794504492797,0.3986347453477268,d58480743dddb3d7056cffe745053f031b45219aa67064fea688818593be3fd7
1922,37163,6ca2c28f201d0d685d18c5b3fe5d7a37954cfcd332cefb1ed587fe0b29c15507,0.017096013511938995,0.3985463989217368,007e0bb75fda06e71aff5d342b4fc3cda409e4eae454e8140921c9e8313dbba4
1923,16101,b960cf501f44525dc3602a22e84cbc72cd45807c5e301b6ccfeaaae47174d195,0.010209803566097974,0.3984955129932162,d734bb0cb881e1a65cca0f9ba560b8040a925c62a5984d92fd0459362aaa1144
1924,47561,4c508528362c8f115ed0d4171c8b359ae04c7bd5ff0fd811b0fcc70601fa3a8e,0.014352316218201365,0.3981557791118118,da90671c5f3ca0a25ba9e819ac0de1947981162e40d79d25adcc00ff7910514a
1925,63534,ca720e83f3365275a8d045c00d9886e0a54a461baef194ff0a1eb01bcb5bf7bc,0.025345484370003703,0.3980940727035331,1bdcc3b0d950fa4edfeab732dbe899a8a56fcbf958b1cb13202f9cde6335ed84
1926,42824,0c6ae094a589b69e0e5e90eafbfbb8277f2a54862f0c2d8755f7e5416fffe8d2,0.007744425217838211,0.3977696952597152,06e79a71098ba8525958fc004a323a5e228367b1b3375116c2e85053009f2d50
1927,9554,cfd86d294030ea45f5a93b6b59b4b643cc73198853709c03545e27dcd87f7c4e,0.015923626870650114,0.3976013595000464,7456e6f3fb01f60fb99ead04f6f26776ab964b1fed22bfd00829764dfdf49d41
1928,52413,675a3f01e9b67140c5ff97d4c0556e96fc3ad976880ffe84819a88b5b887dfd7,0.011094040126160545,0.39742869001723463,e9ff0af4c94a523e08c875d71e8e8fbf54a21cc9815646a0935b0138ba062554
1929,27418,e7fff128ca09af912d017654fbfbdeeeee27f0a058832a58d62ee42eacabf143,0.017246825746550773,0.3974226996864036,887f358a86e07396a4e7cb4a14b57ab895d7fe05d035b36f1aa48f08c92ca77e
1930,68574,5753be4f66feabf3b2c89e2e23f925ebc95ab9ade92ac316dd5afb922397cab9,0.012536868799723745,0.3968878549522598,9ed0d0bdf0638fc11f3e53117c4bda4a8f02f3d73e6edf750f87ea50e551bfd6
1931,58550,4c7d08d311a2f6eff56daa6b4cde8f7cc481fbebf77134b30ed4dcb2ede75482,0.015077987048360065,0.3967361983691534,790065c20610e448a15a96deb6546a9d88465a62605dbd7b376a16407e516e79
1932,4646,bb6bcb6354a0226faa4b6450a716f5d3212f0e47eac30ec435ad51fdc3e186e4,0.016890932869257788,0.3967051983929156,357c7049dd50e39189f177266c2b5b969b98717b59e73b37e7c606f6d90ecb90
1933,54808,052b359949fc0b7973d70eb614037ac634ac565cf99918c9824891a4c7bbfc35,0.05992775424117446,0.3964265254732662,db4e224a97190bb84aabd4e13aad52764808a1dc9ff24f07580be6af706559ee
1934,51102,62be9fcf9fc84265ebddb161ea6ce8aeecb569c35879d665e9698883854089be,0.021398866524136508,0.39596882489581137,62f7d0cbeff3d7feae7b2773f1a7c1130f5dd821f38fad0d1443e10dadc1dff1
1935,8591,fbeb258dd643c57574491f973da2a0bff0865a7eddf16f4e1e113263fbd54842,0.017065107765429608,0.39545066780691823,0804320850776585db69da7b5172acf589a2e5f3c66a65e1df6f6a1e8dfce58f
1936,57470,e3b0f1785178b505f13ac91761bebd5c5bda453c85e6ac3a8c5eff08729d0f17,0.054806878855477865,0.3954450082914748,a74e11b4a004267395c46e2f099c91a1ad7cf54db1318893fe2ad7bc05568ad5
1937,34217,5419e9a915ed804da75e0997de5be72c5bcb8850443ef368f971a765ff57cf54,0.017555104276303142,0.39451025771854814,e3abfe3c2581a1e9d4bea40f45ef22fc7c648759da9451917ad0a4c31039d9cc
1938,12963,0f012744a70c21cfdd6f6b66deec205d3c4515d392da173fb39d71c0a1080fba,0.01120398630323496,0.39430963342299064,8d3bf34acceae73792eee8c3eb208b0966d573a40ab87980997fb3f45c69bae0
1939,56807,447728342d47e8cb127e19b129f293f4aa66036bab4a92e2735b6952121161d5,0.01005448370134166,0.3941144511647875,1d72c9e4258fd5707a2dee23bf76deebe9b97466326d96952ff1966ceb60b331
1940,83478,a72f3696c3eac3818957b8cb5357d1313a7c8b436fe77baed39974bbe2c1682f,0.008511356402835402,0.3935109906961498,b252fd75569574615a0324319665156fd6fb9cc9774ce88ae259b36386e7565a
1941,36734,efd10f7f962b4b35cf4c13afae18ef565637c80d348e13e54d84be0087b353d0,0.027304443494118542,0.39336428403859863,f97549ce59cb4ba78fc9b88c8d0a6baa0a1cb3816e3dc1b66e64d7b6d11ea51d
1942,65367,60e4e86cff1e4fa4022ee34843306853e6912f919a6fdfa38a394f249046de89,0.010923533938411317,0.393150743651599,fc05a55b5ce100d7edc09b7c42c09575724987424b787619e34b4c46210ba72b
1943,64511,adecff9ece15e05d06172ef5fe8949f7b2fa6320889dadd8fa491c86e741d2ff,0.008629116040447426,0.3926015921475823,ecd63f596164741182b00e5fd8161b1d934952a2146d2deb5d409de904ad4ee9
1944,22171,eaab615b4287a8681b77b8b83c3ff11dbb5c1aaa26095a157dbffe21fe5aa044,0.023953990162504563,0.39231099910129774,73a951cb0eaf0ce7b0fcc381e78c176805e0e634a65561f7876f589c21425332
1945,61707,e1961fc62552d3241da375b65c4216495e425dbf97cdd761be9543b1d503b4d0,0.04667270505926423,0.3915180331029502,9aebd022258fa89d1d5606fce0b981b082e2ae20c5ac392c907d17b482c3d238
1946,74311,b6e0a4876615de692c2a32ef57bebcc81ba519410c38a377e66cd0e7bd33e723,0.02783516337315597,0.39143184970291395,fe659c538e7e0ff900877ce3c352f3b1423d3526a12035fa85c2aae48c122dc2
1947,38405,f12b377a3b443a524e0d0092ab472de7401e8edd3dd7ebb81046d6657c141504,0.02693333862060043,0.39130679893512627,63033ac8f6b7fd5a22ac8a5c317afb9b263122d6437f928a1b071491b4996329
1948,52598,c981cd459bba27b5e44d9d85ebd3f69bc655b349452986010f1824e887ea73d8,0.019041372344748998,0.3896913933042173,2456289a75b1c2dcf7474b1b2212a69ab10ada5e6a04c49ee7452716c8531f8e
1949,48668,87973ea3c318e09f652f2399beb78d0129c313a9e7a9f9e2e9ea3f9e1133ed92,0.013235177967665181,0.3889806588884667,22ca47a8f918efca751945774cf554c3afd4798ac057c47d13a134f482604513
1950,63346,b9d1e1efcb74a0e5b1d21ed326e9a5d4632f1d466d36d70e94696f672643556a,0.046356903165401434,0.3888612768376534,561661f1165ca4255ce143bdbb1f9a5c0da0a654ab9550ce527e8490c0fe39d0
1951,74379,ede6c13e7c57098c1614cdbd7ff9a5ca6db5c7477d4911254dfed08941c47431,0.04191871651468338,0.3888377191232169,1c4036211dd56f8daee4b7d1f34fbfc5cc7981812b3e3f8cb8ee8d41167ce92b
1952,56455,2cb228cf72ac421da7f3345575ad2c12ec4e10200ec322ce8747b48a11ea11d6,0.0137349025781336,0.38877964880899196,bfa86997039f4e7803a2da732b237596033502c6327b5ef1a523f7e722659da4
1953,39312,57032474fa3d09b579b9be56fb1fd081ee1b11da5eb2e3a0861f879bb25ae887,0.015416836129135084,0.3887173159881675,8c4cf247d8237bd4a79b93702eeedf5ca7abcefe53b68c52618e3467a12cc454
1954,72830,f0308252589ad6b70384015caacb4d1fb2e61aeb436a7a7b2466bb14c7018716,0.06684201378077351,0.38843253835854463,572666b0947bf819d62268b3abe8db21518d527b173d9751c57e27d35383737c
1955,96959,34913bfb87bf226255106072b9a2386b358ee07997b9f2b5d59b7161f96d9ac6,0.009415611734583865,0.38835764860470046,1ca01d54815a9cd75dae04e6b7dfadad986aa2ded5b699804d23e9582395dc48
1956,59396,fbd379592513873873024bccae10ad625b8b678827fc77aad74fb3ab284815d1,0.009954094984063657,0.38814012240846146,66c44a7243e8107740e7b298102d86731a2e7b2faa9225461df60a7307e55d6f
1957,72590,9fad2df97933ddc3455acb6b816c143f392be03c3cae730d27bd0a87fa19f0e4,0.031126917284688596,0.3881013593751151,02b8c48d0507bd496137f76ea800348ac0ef8cf0d8524f5a823f17d396ee7a68
1958,50430,a699aaa042bd583ea0a5b0abd26c026543f16401d6732e99010dd72d75a01805,0.048029446968623234,0.38785474314504675,4cde1ff65f315e9cf0ede6d236d48791dcd2ef51e404e3a5e98392e83ac89f22
1959,73659,161d28a9c9c2ea99b02c745a3598eeb47a87da212aa91ea8fd0970b30e6b8ac1,0.021137426369490793,0.3877159898988965,b308b2fbd1b930cec742348eaf53c7963ceaec6b43f87d08dec91a3b68308a73
1960,6543,f4e211b42ca489baf3e090b9775e404de3f561306f07f0022105b7b899897e22,0.00924213270564892,0.38750070946813964,762656055e4a9160fc90d1c2f4119e5c32e03f773a0ce1d7854faf7271ead762
1961,10720,2750d0f5f0714252e834485bd9f89fbe0ebd94f272e2152e0db5200f1fd7f8ad,0.014984660348075492,0.38729956863314746,9df3d5e1d05f7407f8b59ed5a2025232c5e7fb6e8ba92a2f97f8621852d0dfe9
1962,5927,60db0d6d48b8214f52ad7384134e45085f20a9e837841cb058925c7fa7c1f172,0.015496776894109016,0.3861291032667686,f46203d9b7116646e5a1de1b3d59829ca2b3475b770ce73f1b36774d6f78ac5c
1963,74139,b316ec7f615ebda663e0e9cca0b4b55519e2944f562687e1b54283595cfeb55a,0.02338842518714813,0.38593667425803163,68246ac066ba50d4e8245de432c1a8b0ce96245bb0a7cdc1d963d566452e1dee
1964,86052,eead34baa423611bf6a0fc71c27f4c28bb13cc76f81e3247ae4341291ffad98c,0.010284267564000794,0.3855447556823472,3382ca490c35150c8b2370c4414804a55cc3627d68949ee0dae179d647558cd0
1965,50103,fb6a5f8cd73eedd3dbe478214918aa79d3703ac8713814b79113f516b153a300,0.032354370767801004,0.38522136809339697,89023e75af2eed707a7c6c237544e039d9594ff920549a2f004167f5c90147ec
1966,15903,6acc768ef78a05cf69ec702cf26db0b5b32950f7d09470955adf50fbe248f7fa,0.016493536535274425,0.3849876030884859,e9446bc1424cb0fa985ae38280275c07410322333ab663b201d99ff09cc59175
1967,97212,ee3de94128868600067f57bb8a8432aae7f9547e58b04c74af2a4b3bcc6a0d6f,0.011579955308158946,0.38479800368350225,1a7839e2e25a9ce98197c86a73509eea4e3cff30f3736dba573fa9d5a52a1b46
1968,64750,46d474336a30a254c850cc2b51200638abc6c68a50f5d2a8dc160bb3dfbbab98,0.012782769758870046,0.3842366680459791,32940ce9d5360501d716738f4c7354b0408bb2f531286c919a58b0507d8303d5
1969,6925,854aa370ecb5ffbfc678f546d4612b47076015c60568bad64bfcf454dc2fb222,0.010980650791940699,0.38359815219247817,42d25c0050d95cfa3ad47e8a3fc60c0e6491ee764fd4e22c9c7e88b9d31e11e6
1970,70178,50ae4a7726a3d3615a8a494b3e8bffaf89a0963bdb080b487aa52f34a05b2e78,0.017771491484627304,0.3834655944298283,13e907deabd46fad164b388a81b7cc9ee59826daf04e5e476a675758ef1e100e
1971,33331,592cb00314915ab5afb8a15459c522834c8e7171d9d55db89b3b839dda9ca43d,0.013080273032968902,0.38346245320365646,93791e4a3259304ca7185c2678555484505420ab2add004bc12b2df84d0e07bb
1972,5848,0f7ae633a11cccd4a018747cb63634190aab066cd697cb0629869f0dd70d97fc,0.016412599402205106,0.38343368870946687,a9d54cd5bcbf582933c0af07838d4d2842a14ec95873823b2c6d4522c6487785
1973,44377,57d524a23036ab3c0de97a375f731afa2dc39d5930f98587ec1ae3c7f2885795,0.01066616823421632,0.3832225932489722,04fb23ff71f6cb1abd94635803c6147143c588e9b88cadebcd0c1344363e2cb4
1974,71476,7287fa256999ef8d11881c6b9eb17a29d360c45107dda9494490d4ad42238fc5,0.01186689262034556,0.38301929138589413,01b9f8aa65c16f4d7a002719c546e52b637f610044b043a5ee905cc43be5b528
1975,57863,ccf6c8dd33e61568adb4a1ce015273771d45d49bc8a678d9f97e6ec74758c666,0.010932045912176499,0.3826661855029147,121a997c1620ff4299d9d7fcbfe590d2cc5f3c1404e9d7e193401caa5b1a77cf
1976,31846,11348c024fce605c19e329490769cb609f3fbc940b8f8a71145209cad495f83b,0.008539518829553835,0.3825810821834121,91ce71a7f386a4ad205fc777e82ee02e6c1f2051bf5920c5248df2b1d26e5eae
1977,27203,eea3a401a2661a5d3bcfffed4f9bb67912ea5af632cdd4034df2dc20bc4ca132,0.019137816280329255,0.38211957140572334,7b42bef4d8201b081ee5dcac233f9113eedf52eb26d72f314c6b373dbd7fb992
1978,31695,2d270d48d619d12e68409600b848ebac590b3cfa7a7b1a177883dcd98a440c0a,0.01952006632809871,0.38185216225397167,b63f22260068dd5d1c347f38182cf95ed0636600d3c47fd4956e5da1ef64c31f
1979,36569,8d0b92a973cd3fc9866a104f8bb4874fe01dd5ecb77edf80f4f59e6c5610861e,0.015281173263805178,0.38167541693959484,8774be2843c1bfdfd09c396eb0a306c1947d98134c9b8765b5f1cf6b7d15f5c6
1980,23364,74ac0a0a62066eba7c27e4a82b340c0a397f1837d3736c53f201cf0e445e7ec4,0.013155658534375725,0.3816548916000642,a837fcd552b0448457dee88c653fc0cbbbdc9b41a65c7a716fd1a8bbd5901b59
1981,74618,060c85df5a5038d132a9bb968fa036058187e34edebc952f27d9ce9d46cc550e,0.009175135990179117,0.3816526988402546,eaa79df44318675909daa6af8e8ac2a19df4f4e91fad3b5aff2891d6ea7c465c
1982,29079,bcbef872cc23f940688835df2627dbb001b8534e43f2443dc208d3180c955de2,0.019132564947392707,0.3816137347725196,da44d9603a02f9e317235d6106320b51398fa9ca208909eb89cfdb7d38eda9ca
1983,37380,594536d2dbbd78d57a80e38157df7e252edb0c1fbe0cae6ee4ee746cf003492e,0.011100357955625164,0.38080551321026423,d30b626845100e94003ab7b60ae2181f0571db0bf8f0cf2b3f710a148e353668
1984,14276,5330ac69a828463da521bafb8d25c2f4bbe4b6518f4930337a2652b974dab9d1,0.006649112724873998,0.38062951997209277,7c0931446df6eb69b9d2b8bd69849658c193e73a5c41e6b497663032d584c262
1985,99447,68af508e234fe9d72cc2b1581b243686cff6a3ed00f40c78c4a8292c1adf9afe,0.010578042097743143,0.3804813394303418,88609c824bcbc8d392a44bf6710771268fe28cabf41c5c33d7d08a8ac9c04a33
1986,73444,bee825f29e9d1080d069d858e6642fc09489ac5423fb3c3515e10d894624d438,0.03370585726762708,0.38025210313068486,23e89026f713506788315a2dd339171ecabf25ca1e3841c91a135c6e87c52532
1987,61969,4fc89ba60c9fa21c15fa1247428c42cd3f3c02f2fe6b1a4f24e673aaed73df10,0.016166616722295128,0.3801222895750448,47a6ad4c49432c2e99d7c8b9dd39ec575e5ea2362ed85dc352ab012fafdc7d82
1988,72949,93f046839c4a72f8d4dc17598f243d00fef20d6166541e9af0ad3af9cd1141de,0.04309836226405532,0.3800017387859877,bd9b36393ca2f09a15074a807a9bafed7989c069d5366c883c5b9af887e7f2f6
1989,59521,6904bd9d684076fd1fda03be47435260ba7676546c19c71f6e17b572c4508cec,0.006484229555877955,0.3790875918030761,03216f26d30fe52fd8ba7e2bb5a0f756eb1030f174bc3736b0d4252002daf630
1990,74256,15b8d30a8bee8586bbab467d0a6d4f0072ebb6bd846fb00b50adcf7451af4767,0.0197015484773335,0.3790014241806424,cf9ca1f997e2e4c0f185c9d7f0243bb9058eae1d85b1d9690f127159c96ed08b
1991,33341,e40c48d29ba0aa7706c110cd28849cf369afac78afd84553da4fb25e0edf552f,0.01088790189045937,0.3789899093947137,4ddd45a429ab24d4797d75444d4f7932c144960af3b58bc5727949a2d5e1f2a1
1992,51239,9a56a7c256c41dd8a2a563391bc4b642c81d78e030b9e4e85bde8ff8326e4017,0.0181995699909319,0.3787611049146493,82599ce608a8688a37ed735322df7da02c2793e13add667e7ce460602685915b
1993,48360,ca37b7523218d2837ea9e812d40d54bf00099c23240aee5eeb2f2d72bf8e5254,0.01764460479793722,0.37859579561578177,ae64057ac2d58fc4087eb58e11b490cda5623676292de85ad9e56843fb728188
1994,67983,6f2bfcc3d3c48c0e677c3021ec6ccca43dd51872c303dc7c84ac10d53570d02a,0.021165909249667072,0.3784020439533662,999ad8786719a4713ee5e444526358d5e374cfb403e18e1487928d4da6879c60
1995,71959,9132a74779af417c3bb8a41411febcf3e87939ff1a574e6ff10539d30e1cd6b8,0.020328294676895994,0.3783424423887304,bcf054d6d0d1fdcad03f91c1042a7d6457c64c47d5c7596a881d2fd955e71229
1996,58357,600a0ee0549bcc17c51b853a7891376961b5b77a9572c11e1cc8dd39c6ffbe2d,0.03337302954444546,0.37831071161982616,12abbf5db593d7071a297b309a6233bd608c36fced8d5251a09b665b29075d69
1997,15937,826d70691caf0356515e8ea1ef58ac2d59a23ef579a56ab4267622eb18fff0a4,0.013208435519439276,0.3780632100155841,5de66913d8df2e2a253872cb7db802486c3b5d4f58fcba2d2b988aca504b70bd
1998,66622,86c1408ff9c05e32e9a714b45c91b32f95f3c6dd495f19c255ee5d7ab37d8169,0.02275290815846885,0.3777655291872709,49bed1d312d7859c7e7e4a4f9715129619fcb4f783ce3f8be507d34e2e51a675
1999,87854,42e0f3edc4b90f0005feba5725646dd97d71ed1de1e9d90719943b3b4baaa907,0.007388231816702703,0.37747193781934485,1d72c9e4258fd5707a2dee23bf76deebe9b97466326d96952ff1966ceb60b331
2000,94614,8279b46abf9aa6d1067b27f8ec3cf6cb53711751cfb0a31aab418df0f4c81436,0.006697802085565718,0.3773446140403253,1ef80c33fa432897e83dd7cf7f36535d55bf7413480cef7901c018d1c6b86bd0
2001,37724,bbb341b75093ee008e1dd3cbfae1024bb2952d9c3dce74d1522b7b85de0d4990,0.011863745843373373,0.3770618371697341,84be016a4547b0408c30e93e068e08b45a712af482e3d80e91fe9eb362d8f86b
2002,57946,8bbf0c5836e30ffcfdb993dae9aa3e788db04861de76fc2722f8187703754b20,0.017720361310753538,0.3764747984446132,c69977cfb2890f9159451efc8b47185c42428d18820fd5a78054818c511f5352
2003,74516,a866c75846aeea71117d95c5c8a0afc3f58da4dfd0660c860ce162f5745bdc03,0.014552831311019379,0.3763844490784098,858ccd1884b9768155420fa5a014c43bce81ed8c8b315f5636cec3cd2b202d6b
2004,98417,613968c06671456d3fdb37b325e93543b7c27934d2d8cc82a1cb098658d77d67,0.03279408165592307,0.3763714559510129,d26e9f0087c9f5b28ba5574dc987d572cdff2659445364797772ce428a62b91e
2005,29997,81be3c3d9469742d0e76b6dee824eb22185c7a55af01962e89bcf93c05d97223,0.010115548769357887,0.37593662229800007,37403a361b9a6c0fefe0e598250e59d9c338e5a45f74ddbf19fe479a462fce81
2006,28949,a3ff975bfbc9a4c6373a91ad906ce5d9ff9e914df95bad5cd3ab3d738800d29f,0.023846207352068688,0.3754771122405025,ccfc935458b40ac034338fa2f1c1c624938e887c91e88b15ecc38b5fcbb65c68
2007,49133,2f903d8ced5490090049a84b5ed75b6cf0a04cf017bd4b94e7da91d942157b17,0.01682201955521628,0.37515433220853084,e9623eae6c49b5988a872cd309073ed4c7113873561075d17f2972ac26bbd434
2008,66135,b2785b8fd4c92bdfac0d69652edc5006f928bdb8c38f02b4938f953fa868e302,0.05827853346869734,0.3741270716736148,1ccf8fc26aa2273c59571974ebf91ac7458a8612ad0cd85eb77da73a0f7268fd
2009,64392,6a28e254542caf0401b0dde48f06499a85f279bfce3fef2b930a209a1027502f,0.011197181242515467,0.37405724102198235,823f900a903fb0a3bdc794e0975363c6b8c5c0c33a61acf010016f98e1a77a0c
2010,47015,6e9fcb833289cf32c1d19173debe84faffd0859f1cb2f240a997867d9613cff8,0.013656825288949636,0.37384795327801784,7791010dc378d631a0b462170af9340d40fb8932659fe3433c049d717fd4c820
2011,32044,bdffa5e9c102d85496789ea604473590fd0f118a4db48de6204cd433ec31ccdb,0.028251420551535494,0.37326979976443103,ba9097a9ba3218ec0e7f71324def8e3971b66a604d3e7119f8e798ded552e47f
2012,64710,d3be29ce06639d1f56c6e54f569f68fdeb6799ddbcfa605a50f470e24c622c92,0.05421427911710182,0.3732066331726305,dd33b873a22613d5a6b4ae737051d6fb79f8a452e2ee89a0dabc63d397f5838f
2013,65197,c52909c9670ce6bd412260514b68f8e58d2b1876e2c3a7e5e0e6f149eafffcbb,0.010738511591826712,0.3731912710020048,ab5f31db6f0998820e15d3ae8748e0ce1655e21dbff647f1e22d2e323d8dce13
2014,16945,f4f8efa49885fe11c56c7a055911c027be002c3134e70af2f65dd81e8a898f68,0.007203134497604191,0.3729333253680212,ecb5d0afc97b70050f03a3a68e1916f11d4b4282ae30fef61a85b1e87cfd7f46
2015,28131,52845d7c12a010fd333a70823a92cb92dbe3263a2325286a201cf41228a9a1ae,0.02912619672454019,0.3728118508396175,60c35714c89f43be2aa26c8d78bf1ef24fbea59fea9745d5026ca8977d8de590
2016,17700,965b121c06af8b00a479ee70403c7ca904720604ba33d0bb7c6417a5ef0268dd,0.011330137816915664,0.3726973412988701,e696cd31dc755295f099c699c6fbf32206e97aa7e6f1393abc8550b02ea17fbb
2017,67574,480655e737d1f2f3d4604daaf5ad8866997ff616ba7667acd9109650142fad90,0.008247323998673244,0.3724775628500755,eaa79df44318675909daa6af8e8ac2a19df4f4e91fad3b5aff2891d6ea7c465c
2018,59879,2736d5ca1d49f5ef957c392a62de10f092f78143ce0332bf720da52fad78425a,0.030693426449426155,0.3724604032971789,5afcbc0da7d65f750531b892c6bbd708e09e80e270220e977f99212264f5c48d
2019,2713,46772216de14e8de9dea113a13443e529b2ba24771f356a34bf97ce60c648108,0.010959556167903296,0.37245555182813783,63db1bae517cd0b2dcdba24de239000558cea7d13b3dc807a399b6cd5358ca9d
2020,74367,48ce41e63cf7d483c2176bc3d62b2042f4defee651c185c8253247940bef9af7,0.03800269241651475,0.3718969550282374,105fef72554e496ed0b116ae4de181d9d1f997d4460aa869f9ce693aaa1cc658
2021,50592,9a4ed01065773ddd31621780401a526c7eebb0aae0d1e0e1ae436a4d81264b95,0.012543917034418105,0.37163148665878476,5e8e1a826391e401ef63f0f5a097eb00a2d9b4ba98a3f2e78d974c14b1f31f01
2022,63426,4a68fe2092f0d6b3286649b4d3eeeb2a7f64679f40f53f390d3e32fd9a2bdd7e,0.01532987385104911,0.37114728519981377,b893d2ea572279503cfcefac70b8e4b62bc3af648447969c0624d6bf9d076d72
2023,3534,7b03e834ebdaaddb31511223f15beb1aa3b0cfcfc4c946a8eec97e4b3011e256,0.021667805741823785,0.37058803743883006,6e59b69876607d18788ef7c077dc26ca9688591b505e8482e1e61e6b7448c6b1
2024,29012,dfc4fc659d5de1d3a9cee9de8a5a5e7166a212757020ab5e4a2b0772c8adcb29,0.015233581097024475,0.3705233783197855,700eeccdf13b57c0fa09162cf1b3c0ebdc8c5662e1c956c16054bcf16e1730af
2025,92512,68ca8452fc47efe4d8142248263e50504236b4fe8050d9c4aded03d669bbc314,0.015254610441757587,0.37004978211008555,5da5ac96d34bac01f842db7625ed139aa07f04d8454f99f3838e8caa215dc5dd
2026,41627,6702632737936b469d1b4b527fcbdd95b5750170eb07c103d98750a331b6283d,0.007999532027487157,0.3699256772753991,eee299f94fa6c940b54852c33046dafcc60aa30ef55207ec8f1ddd74a2c8676f
2027,21666,8618f22e88396c4f0bc8bb84a4ca005b84c7e9d35e2ef6f235d4f238d43ea08d,0.013608387530583733,0.3697215577691983,886b3da454875290a5509bb05d86567f518a76eb3e1312f3abd5941227f06c65
2028,19263,30382e4bd51ff6f02cec47f4010b6f55fb08fcaaa40b7ee5a19993fb09b1e22a,0.013032631061730086,0.3695593598355135,7135fc4145fe572b7a65a6fceaf6c3839582eb272e107479e5da57a1d6e81fdf
2029,65372,c4c9317883b0af4af87114ece224ec09425d45cc89d811fdbb7cfe4d30baf3a3,0.01854804754411167,0.3695503937418041,e9f2960ef95d67794686b1fe15cf668914bee6bcaa15f2499b540d478632badf
2030,29315,2a390f779b744b0d21a64b308995c59225d54d6dfb9aa4040f11065f4138269e,0.028727524326904792,0.36938458203319274,94b7b572e85c08d8a9de6338f5f7abfd6fe2f186638b4c4c458c716869653ab8
