gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes,magnet_area_sector_mm2,magnet_area_full_motor_mm2,status
a4cb96f39dad4616b7467c7f0f6cf47ef54742ed22ee183d0a24cc45737a0d23,111111111111011111011111111111111111111111111111111111111111111111111111111111100111000001000001000011000111001111011111,B,expansion_f1_v1/B/test/field_38/attempt_0,test,"{""attempt"": 0, ""m"": 96, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,96,111111111111011111011111111111111111111111111111111111111111111111111111111111100111000001000001000011000111001111011111,a4cb96f39dad4616b7467c7f0f6cf47ef54742ed22ee183d0a24cc45737a0d23,0,0,91.75895660375723,367.0358264150289,pending
026081553eb94ce3c179b320c8993249141f4ded27ed2f3c0ee09e46beb51f3b,000000000000000000000000000000000000000000000000000000000011101111111111111111111111111111111111111110111100111000111000,B,expansion_f1_v1/B/test/field_39/attempt_0,test,"{""attempt"": 0, ""m"": 52, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,52,000000000000000000000000000000000000000000000000000000000011101111111111111111111111111111111111111110111100111000111000,026081553eb94ce3c179b320c8993249141f4ded27ed2f3c0ee09e46beb51f3b,0,0,49.303029224946314,197.21211689978526,pending
837b9b4519bcc048e07c377c5787c3a33dfa3422a3fa6805e407fc2ab5cb8894,111111111111111110111110111110111111111111111111111111111111111111111111111111111111111110111110111110111100111100111100,B,expansion_f1_v1/B/test/field_40/attempt_0,test,"{""attempt"": 0, ""m"": 108, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,108,111111111111111110111110111110111111111111111111111111111111111111111111111111111111111110111110111110111100111100111100,837b9b4519bcc048e07c377c5787c3a33dfa3422a3fa6805e407fc2ab5cb8894,0,0,102.29745475100971,409.18981900403884,pending
ac60af3287cb2bf049d458610f8cc418d2e0cd052ac9bf60577d871ba31c365e,111100111100111100111100111110111110111110111100111100111000111000110000110000110000110000110000100000100000000000000000,B,expansion_f1_v1/B/test/field_41/attempt_0,test,"{""attempt"": 0, ""m"": 57, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,57,111100111100111100111100111110111110111110111100111100111000111000110000110000110000110000110000100000100000000000000000,ac60af3287cb2bf049d458610f8cc418d2e0cd052ac9bf60577d871ba31c365e,0,0,53.158379363536056,212.63351745414423,pending
17e1fd80de8b960ff71bb936b158da4cc5023c5c21908b02d95310d8f69760a2,000000000001000011000111001111001111000111000011000000000000000000000000000000000000000000000000000000000000000000000000,B,expansion_f1_v1/B/test/field_42/attempt_0,test,"{""attempt"": 0, ""m"": 19, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,19,000000000001000011000111001111001111000111000011000000000000000000000000000000000000000000000000000000000000000000000000,17e1fd80de8b960ff71bb936b158da4cc5023c5c21908b02d95310d8f69760a2,0,0,18.520290413124343,74.08116165249737,pending
f5c98faa0285a257239c5f56605da4ff915ddc4f620933f42718cf6cfbde802d,000001000001000001000011000011000011100011110111111111111111111111111110111000110000100000100000100000000000000000000000,B,expansion_f1_v1/B/test/field_43/attempt_0,test,"{""attempt"": 0, ""m"": 48, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,48,000001000001000001000011000011000011100011110111111111111111111111111110111000110000100000100000100000000000000000000000,f5c98faa0285a257239c5f56605da4ff915ddc4f620933f42718cf6cfbde802d,0,0,45.709031243119924,182.8361249724797,pending
868d4873e4dd41002d9f91b240b1c1183dffb9cf1a47dcafbe0e76eb60d82b71,111111111111111111111111001111001111001111001111011111111111111111111111111111111111111111111111111111111111111110111100,B,expansion_f1_v1/B/test/field_44/attempt_0,test,"{""attempt"": 0, ""m"": 108, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,108,111111111111111111111111001111001111001111001111011111111111111111111111111111111111111111111111111111111111111110111100,868d4873e4dd41002d9f91b240b1c1183dffb9cf1a47dcafbe0e76eb60d82b71,0,0,102.93054382639917,411.7221753055967,pending
802fde8c9d55bd1bf9c561479c7ff3ef7af3e9b82693c4cbe0a395c088fe5625,100011100011000011000011000001000001000001000011000011100011100011111111111111111111111111111111111111111111111111111111,B,expansion_f1_v1/B/test/field_45/attempt_0,test,"{""attempt"": 0, ""m"": 77, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,77,100011100011000011000011000001000001000001000011000011100011100011111111111111111111111111111111111111111111111111111111,802fde8c9d55bd1bf9c561479c7ff3ef7af3e9b82693c4cbe0a395c088fe5625,0,0,73.72565778708635,294.9026311483454,pending
9c806f36b39c04fcf47a1345502c671e7c54a02fe9d2bc310a9456e144ee802b,000000000000000000000000000000000000000000000000000000000000000000000000000000011000011000111100111100111100111110111110,B,expansion_f1_v1/B/test/field_46/attempt_0,test,"{""attempt"": 0, ""m"": 25, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,26,000000000000000000000000000000000000000000000000000000000000000000000000000000011000011000111100111100111100111110011110,8c037957b8e308298850a6ef9876c792a8b16b35cea220db682ca50c78ec0377,1,1,24.391785761031308,97.56714304412523,pending
f1dcbdc5cef600bac3f6a92ca489b0ee980ab13ee90a3a11afc0b3627c2099b5,000000000000000000000000000000000000000000000000000000000000000000000000110000111000111000111000111000111000110000110000,B,expansion_f1_v1/B/test/field_47/attempt_0,test,"{""attempt"": 0, ""m"": 21, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,21,000000000000000000000000000000000000000000000000000000000000000000000000110000111000111000111000111000111000110000110000,f1dcbdc5cef600bac3f6a92ca489b0ee980ab13ee90a3a11afc0b3627c2099b5,0,0,19.416354950598667,77.66541980239467,pending
8eba9bd928004c73d34a940810e5a91cc1da5fae3b1a7740994b8af62b538db6,000011000011000001000001000001000000000000000000000000100000110000110000110000111000111010111110111000111000111000111000,B,expansion_f1_v1/B/test/field_48/attempt_0,test,"{""attempt"": 0, ""m"": 38, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,38,000011000011000001000001000001000000000000000000000000100000110000110000110000111000111010111110111000111000111000111000,8eba9bd928004c73d34a940810e5a91cc1da5fae3b1a7740994b8af62b538db6,0,0,35.70947046260926,142.83788185043704,pending
ab20acfc5cc8f94f6488d27dd3a12eded270a7a5cd098de75a7ca433e07a8489,000001000001000001000001000001000001000001111001111111111101111001010001000001000000000000000000000000000000000000000000,B,expansion_f1_v1/B/test/field_49/attempt_0,test,"{""attempt"": 0, ""m"": 29, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,29,000001000001000001000001000001000001000001111001111111111101111001010001000001000000000000000000000000000000000000000000,ab20acfc5cc8f94f6488d27dd3a12eded270a7a5cd098de75a7ca433e07a8489,0,0,27.838062958600162,111.35225183440065,pending
0ac0f307b6e221fb8afb99b122a5c613439fe877348d9fcf0b799227ebb8f66e,000000000000000000000000000000000000000000000000000000000000000000000111000111000111000111000000000000000000000000000000,B,expansion_f1_v1/B/test/field_50/attempt_0,test,"{""attempt"": 0, ""m"": 12, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,12,000000000000000000000000000000000000000000000000000000000000000000000111000111000111000111000000000000000000000000000000,0ac0f307b6e221fb8afb99b122a5c613439fe877348d9fcf0b799227ebb8f66e,0,0,11.70727797874071,46.82911191496284,pending
810773b750e547632665377c513d66a7c2e76339313dd1209e0eddd9567127f3,000000000000000000000000000000000000000011001111011111011111011111001111001111001111001111001111000111000111000111000111,B,expansion_f1_v1/B/test/field_51/attempt_0,test,"{""attempt"": 0, ""m"": 53, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,53,000000000000000000000000000000000000000011001111011111011111011111001111001111001111001111001111000111000111000111000111,810773b750e547632665377c513d66a7c2e76339313dd1209e0eddd9567127f3,0,0,51.28508502251179,205.14034009004715,pending
fc0602e146afdc5d8e43aa317aa6c99fd2821443bf33a4050945219883b249bd,000001000001000011000011000011000111000111001111001111001111011111011111011000111000111000111000111000111000111000111000,B,expansion_f1_v1/B/test/field_52/attempt_0,test,"{""attempt"": 0, ""m"": 59, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,59,000001000001000011000011000011000111000111001111001111001111011111011111011000111000111000111000111000111000111000111000,fc0602e146afdc5d8e43aa317aa6c99fd2821443bf33a4050945219883b249bd,0,0,56.27837219148108,225.11348876592433,pending
c6bbafb838208991c5b52fc07e61178a682375897b1839fd217c3f708ce5449f,111111111111111111101111001111001111001111001111000111000111000111000111000111000111000111000111001111001111001111001111,B,expansion_f1_v1/B/test/field_53/attempt_0,test,"{""attempt"": 0, ""m"": 79, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,79,111111111111111111101111001111001111001111001111000111000111000111000111000111000111000111000111001111001111001111001111,c6bbafb838208991c5b52fc07e61178a682375897b1839fd217c3f708ce5449f,0,0,76.2774937525024,305.1099750100096,pending
e0ec2c10d3e4937a727ab9abbdb7ca6507a82831aa746c19cd1fc6d113d14d33,000000000000000000000000000011000011000011000011000011000011000011000011111111111111111110111100111100110000000000000000,B,expansion_f1_v1/B/test/field_54/attempt_0,test,"{""attempt"": 0, ""m"": 43, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,43,000000000000000000000000000011000011000011000011000011000011000011000011111111111111111110111100111100110000000000000000,e0ec2c10d3e4937a727ab9abbdb7ca6507a82831aa746c19cd1fc6d113d14d33,0,0,41.18812592271046,164.75250369084185,pending
27f42cc4e3a173ef96039dffdfa1809da43e392e8cc314b29982ca646bdafef3,000000100000100000100000100000100000110000110000110000111000111000111000111100111100111100111111111111111111111111111111,B,expansion_f1_v1/B/test/field_55/attempt_0,test,"{""attempt"": 0, ""m"": 62, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,62,000000100000100000100000100000100000110000110000110000111000111000111000111100111100111100111111111111111111111111111111,27f42cc4e3a173ef96039dffdfa1809da43e392e8cc314b29982ca646bdafef3,0,0,58.16627628039891,232.66510512159564,pending
84f0151bb64ed5408f837a7f35018a300a00bb4775646a8bad075894362769e9,000000000000000001000011000111100111100111100111100011100011100000100000100000111110111110111111111111111111111111111111,B,expansion_f1_v1/B/test/field_56/attempt_0,test,"{""attempt"": 0, ""m"": 67, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,67,000000000000000001000011000111100111100111100111100011100011100000100000100000111110111110111111111111111111111111111111,84f0151bb64ed5408f837a7f35018a300a00bb4775646a8bad075894362769e9,0,0,63.855961432296645,255.42384572918658,pending
34055d8977a654e0ff68a3e82c43b3a4b2dd18c94f92d8b944e707ba7643a6c1,000000000000000000000000000000010000010000010000010000111000111000111000111000111000111000111000111000111000111000111000,B,expansion_f1_v1/B/test/field_57/attempt_0,test,"{""attempt"": 0, ""m"": 37, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,37,000000000000000000000000000000010000010000010000010000111000111000111000111000111000111000111000111000111000111000111000,34055d8977a654e0ff68a3e82c43b3a4b2dd18c94f92d8b944e707ba7643a6c1,0,0,34.29557152757277,137.18228611029107,pending
fb39fb435639a32c3da9c334b4cb3876cc360d9a27e6a3c1a9b61c8e64328ceb,000000001100011110011110111111111111111111111111111111011111011110000000000000000000000000000000000000000000111000111000,B,expansion_f1_v1/B/test/field_58/attempt_0,test,"{""attempt"": 0, ""m"": 55, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,55,000000001100011110011110111111111111111111111111111111011111011110000000000000000000000000000000000000000000111000111000,fb39fb435639a32c3da9c334b4cb3876cc360d9a27e6a3c1a9b61c8e64328ceb,0,0,52.21361566641638,208.85446266566552,pending
12bf934d822c327b030f9f6a64ee6eaa570efce0efb1bd81472b0df5f323a6e3,000001000001000001000001000001100010111110111110111111111111111111111111111111111111111111111111111111111111111111111111,B,expansion_f1_v1/B/test/field_59/attempt_0,test,"{""attempt"": 0, ""m"": 89, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,89,000001000001000001000001000001100010111110111110111111111111111111111111111111111111111111111111111111111111111111111111,12bf934d822c327b030f9f6a64ee6eaa570efce0efb1bd81472b0df5f323a6e3,0,0,84.7673805840073,339.0695223360292,pending
ee3692bbf8e10d0d0beb2efef71e001740482727fbf1acaeef7412cc8cb0f820,111110100110100010100011100011100111000111001111001111001111011111011111111111111111111111111111111111111111111111111111,B,expansion_f1_v1/B/test/field_60/attempt_0,test,"{""attempt"": 0, ""m"": 93, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,93,111110100110100010100011100011100111000111001111001111001111011111011111111111111111111111111111111111111111111111111111,ee3692bbf8e10d0d0beb2efef71e001740482727fbf1acaeef7412cc8cb0f820,0,0,88.8321371090721,355.3285484362884,pending
e085801bc8fb0b09a24921b664ee451d459a12f2c2670441ca43ac7e12d39eda,111111111111111111111111111111111111111111111111111111111111111111111111110111110011110011110011110001110001110011110011,B,expansion_f1_v1/B/test/field_61/attempt_0,test,"{""attempt"": 0, ""m"": 103, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,103,111111111111111111111111111111111111111111111111111111111111111111111111110111110011110011110011110001110001110011110011,e085801bc8fb0b09a24921b664ee451d459a12f2c2670441ca43ac7e12d39eda,0,0,97.93887996275139,391.75551985100554,pending
a68f4b7d8e212402a3ae48483df2efa6cc3446fb9299f261da264d7acbc88b23,111100111110111110111100111100111000111000111100111111011111011111000100000000000000000000000000000000000000000000000000,B,expansion_f1_v1/B/test/field_62/attempt_0,test,"{""attempt"": 0, ""m"": 49, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,49,111100111110111110111100111100111000111000111100111111011111011111000100000000000000000000000000000000000000000000000000,a68f4b7d8e212402a3ae48483df2efa6cc3446fb9299f261da264d7acbc88b23,0,0,46.21387919811,184.85551679244,pending
d23ea45b0707987eaf28709f4e05c213fc7135d5aa07dec247af574391727175,111100111000110000110000110000111000111110111111111111111111111111111111111111111111111111111111111111111111111111111111,B,expansion_f1_v1/B/test/field_63/attempt_0,test,"{""attempt"": 0, ""m"": 99, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,99,111100111000110000110000110000111000111110111111111111111111111111111111111111111111111111111111111111111111111111111111,d23ea45b0707987eaf28709f4e05c213fc7135d5aa07dec247af574391727175,0,0,93.72802595875065,374.9121038350026,pending
4fff150f17c7ac509b48ed2ca050093a2e747fa64644ff40067b669d25c1072d,000000000000000000100000100000110000111000111100111100111100111100111100111000111000111000110000110000110000000000000000,B,expansion_f1_v1/B/test/field_64/attempt_0,test,"{""attempt"": 0, ""m"": 42, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,42,000000000000000000100000100000110000111000111100111100111100111100111100111000111000111000110000110000110000000000000000,4fff150f17c7ac509b48ed2ca050093a2e747fa64644ff40067b669d25c1072d,0,0,38.99504043334849,155.98016173339397,pending
c8d77044771362a0088ef440ea380f41fa5a77c171862d58b371c6a795e8fff2,000000000000000000000000000000000000000000000000000000100000100000100000110000110000110000110000110000110000110000110000,B,expansion_f1_v1/B/test/field_65/attempt_0,test,"{""attempt"": 0, ""m"": 19, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,19,000000000000000000000000000000000000000000000000000000100000100000100000110000110000110000110000110000110000110000110000,c8d77044771362a0088ef440ea380f41fa5a77c171862d58b371c6a795e8fff2,0,0,17.432675847711693,69.73070339084677,pending
76bff841c61b894ebd8931c535fea36884e2f332694863eec2caae0957623697,000000000000000000000000000000000000000000001111011111011111011111011111001111001111000111000011000011000001000000000000,B,expansion_f1_v1/B/test/field_66/attempt_0,test,"{""attempt"": 0, ""m"": 41, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,40,000000000000000000000000000000000000000000001111011111011111011111011111001111001111000111000011000011000001000000100000,6ab934141d91187a24e4f9dee6e6fccf8de6f39b067f4aafe01ec2577272687d,1,1,38.65089970518807,154.60359882075227,pending
5a0302dd5c8b65817c2b247e786aa3f611190870e14f90d8750d479df45c17a3,000000000000000000000000000000000000000000000000000000100000110000110000110000110000110000110000110000110000110000110000,B,expansion_f1_v1/B/test/field_67/attempt_0,test,"{""attempt"": 0, ""m"": 21, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,21,000000000000000000000000000000000000000000000000000000100000110000110000110000110000110000110000110000110000110000110000,5a0302dd5c8b65817c2b247e786aa3f611190870e14f90d8750d479df45c17a3,0,0,19.286490524877777,77.14596209951111,pending
7e2788d3d421160f0ea015bf98b3a13179c6118b05cc79c7c35c667bd7409aff,110000110000110000100000100000000111000111000111000111000111001111001110001110011100011100011100011100011100011100001110,B,expansion_f1_v1/B/test/field_68/attempt_0,test,"{""attempt"": 0, ""m"": 54, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,54,110000110000110000100000100000000111000111000111000111000111001111001110001110011100011100011100011100011100011100001110,7e2788d3d421160f0ea015bf98b3a13179c6118b05cc79c7c35c667bd7409aff,0,0,51.44903885998446,205.79615543993785,pending
d8f81a5c01697a4b896cc2794ea7419f1bf349fccb948e3efcd7b0c2c7610d61,111111111111111111111111111111110011000011000011000011000011000001000001000001110011111011111111111111111111111111111111,B,expansion_f1_v1/B/test/field_69/attempt_0,test,"{""attempt"": 0, ""m"": 84, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,84,111111111111111111111111111111110011000011000011000011000011000001000001000001110011111011111111111111111111111111111111,d8f81a5c01697a4b896cc2794ea7419f1bf349fccb948e3efcd7b0c2c7610d61,0,0,80.27894137002812,321.1157654801125,pending
7e3722713da2d91231850bd0a1a92d144b985349405c7962cb06223d26195bb2,001111001110001110001110001110011111011111001111000000000000000000000000000000000000000000000000000000000001000011000111,B,expansion_f1_v1/B/test/field_70/attempt_0,test,"{""attempt"": 0, ""m"": 36, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,36,001111001110001110001110001110011111011111001111000000000000000000000000000000000000000000000000000000000001000011000111,7e3722713da2d91231850bd0a1a92d144b985349405c7962cb06223d26195bb2,0,0,34.73224065905939,138.92896263623757,pending
e8152876708c2ed8978aa70b2e503fb33e790103b094361145144dac65c6a02f,000011000011000011000011000011000011000011000001000001100001100001110000110000111000111000111100111100111110111110111110,B,expansion_f1_v1/B/test/field_71/attempt_0,test,"{""attempt"": 0, ""m"": 53, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,53,000011000011000011000011000011000011000011000001000001100001100001110000110000111000111000111100111100111110111110111110,e8152876708c2ed8978aa70b2e503fb33e790103b094361145144dac65c6a02f,0,0,50.42473320211074,201.69893280844295,pending
ebecd775ee73e29ec8ec2da9de7bf6e140942c96a8dd27405471c032beb90b19,111111111111111111001111001111000111000011000011000011000001000001000011000011100011100011100011100011000111000111001111,B,expansion_f1_v1/B/test/field_72/attempt_0,test,"{""attempt"": 0, ""m"": 63, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,63,111111111111111111001111001111000111000011000011000011000001000001000011000011100011100011100011100011000111000111001111,ebecd775ee73e29ec8ec2da9de7bf6e140942c96a8dd27405471c032beb90b19,0,0,60.846353366214366,243.38541346485746,pending
65d9fe36e6b69ca303a8f79136cabfd378abf624bde6ca8e7f47abd2a255bc91,000001000001000001100001100001000001000001000001000001000001000001000001000001000001000001000001000001000001000001000001,B,expansion_f1_v1/B/test/field_73/attempt_0,test,"{""attempt"": 0, ""m"": 22, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,22,000001000001000001100001100001000001000001000001000001000001000001000001000001000001000001000001000001000001000001000001,65d9fe36e6b69ca303a8f79136cabfd378abf624bde6ca8e7f47abd2a255bc91,0,0,21.658139599606002,86.63255839842401,pending
e17922e2d04bf604f72d73ce747137b7c566c44b1f9a9997860c6b83029efd15,001111001111001111001111000100110000110000111100111111111111111111111111111111111111111111111111111111111111111111111111,B,expansion_f1_v1/B/test/field_74/attempt_0,test,"{""attempt"": 0, ""m"": 97, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,97,001111001111001111001111000100110000110000111100111111111111111111111111111111111111111111111111111111111111111111111111,e17922e2d04bf604f72d73ce747137b7c566c44b1f9a9997860c6b83029efd15,0,0,92.34496982482285,369.3798792992914,pending
f05c26a725062ddd3c49d7755d9d5822dddb97070986cf0db3dc01da09a626b0,000011000011000011000011000011000011000011000001000000000000000000000000000000000000000000100000100000100000100000000000,B,expansion_f1_v1/B/test/field_75/attempt_0,test,"{""attempt"": 0, ""m"": 20, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,19,000011000011000011000011000011000011000011000001000000000000000000000000000000001000000000100000100000100000100000000000,5d4b2c0b6897e7640f6f4fb784359fa691869618cfd76d0d537d0292194cdfbf,1,1,18.406659040618536,73.62663616247414,pending
94172b88e26ca5fad87b44fc2ed8e72daaa630930cc4e59186fa17bbf9237299,110000111000011000011000011100011100111100111100111100111000111000110000000000000000000000000000000000000000000000000000,B,expansion_f1_v1/B/test/field_76/attempt_0,test,"{""attempt"": 0, ""m"": 35, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,35,110000111000011000011000011100011100111100111100111100111000111000110000000000000000000000000000000000000000000000000000,94172b88e26ca5fad87b44fc2ed8e72daaa630930cc4e59186fa17bbf9237299,0,0,32.63655348898806,130.54621395595225,pending
b05576bb79398cdd080a28fc40ec4279dc2269025c1852e41175b33f9ac2a548,110000110000110000110000110000110000110000110000110000100000000000000000000000000000000000000000000000000000000000000000,B,expansion_f1_v1/B/test/field_77/attempt_1,test,"{""attempt"": 1, ""m"": 18, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,19,010000110000110000110000110000110000110000110000110000100000000000000000000000000000000000000000000000000000000000000000,45a7ff7b1b5c76fd3172246b9bec7256b5b7ce57c74f6dacc8f08026c174850a,1,1,17.44890890092676,69.79563560370704,pending
08156045eeba6bf6305bc891c6e8ee45cb8ad4a33e8ba86c44cb66f088147860,000011001111011111011111011110011000000000000000000000000000000000000000000000000001000111001111001111001111001111001111,B,expansion_f1_v1/B/test/field_78/attempt_0,test,"{""attempt"": 0, ""m"": 46, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,46,000011001111011111011111011110011000000000000000000000000000000000000000000000000001000111001111001111001111001111001111,08156045eeba6bf6305bc891c6e8ee45cb8ad4a33e8ba86c44cb66f088147860,0,0,44.374674268837445,177.49869707534978,pending
1ef9b23c06b9be098c141a6ff056070b466d1b69b9d0bc55ddfe873a45b4fba9,000000000000000000000000000000000000100000110000110000110000110000111000111000110000100000000000000000000000000000000000,B,expansion_f1_v1/B/test/field_79/attempt_0,test,"{""attempt"": 0, ""m"": 18, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,18,000000000000000000000000000000000000100000110000110000110000110000111000111000110000100000000000000000000000000000000000,1ef9b23c06b9be098c141a6ff056070b466d1b69b9d0bc55ddfe873a45b4fba9,0,0,16.57070072198907,66.28280288795628,pending
6c4ae0c8153c6e5e52ca481b14c15d71352894ee7a1e88d50206f98503f233b8,110011110011111111110111110111110011110011100001100001000011000011000111101111111111111111111111111111111111111111111111,B,expansion_f1_v1/B/test/field_80/attempt_0,test,"{""attempt"": 0, ""m"": 90, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,90,110011110011111111110111110111110011110011100001100001000011000011000111101111111111111111111111111111111111111111111111,6c4ae0c8153c6e5e52ca481b14c15d71352894ee7a1e88d50206f98503f233b8,0,0,85.85661845474152,343.4264738189661,pending
cc708f27c4562127c84b794849a01285efd3fcd38d13f1424df3e058be6ece9c,100111100111100111000011000011000011000011000001000000000000100000110000110000110000110000110000110000111000111000111000,B,expansion_f1_v1/B/test/field_81/attempt_1,test,"{""attempt"": 1, ""m"": 43, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,43,100111100111100111000011000011000011000011000001000000000000100000110000110000110000110000110000110000111000111000111000,cc708f27c4562127c84b794849a01285efd3fcd38d13f1424df3e058be6ece9c,0,0,40.65243516661173,162.60974066644692,pending
534f4e2b069c626b5db79af0395c7ac28f7a7f8039b8f7ce9c077db592192883,000011000011000111000111001111001111001111000111000001000000000000000000000000000000000000000000000000000000000000000000,B,expansion_f1_v1/B/test/field_82/attempt_0,test,"{""attempt"": 0, ""m"": 27, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,26,100011000011000111000111001111001111001111000111000001000000000000000000000000000000000000000000000000000000000000000000,fd98938254e54c28f92a1186a24903be2194287dc008107c32a3094ca8a9e555,1,1,25.317069794292852,101.26827917717141,pending
b8910f15bd35273ad5bb7b53b444fb1b6a04a77221c0d2f5394bdd214606584c,000001000001000001000001000001000001000001000001000001000001000001000011000011000011000011000011000011000011000011000011,B,expansion_f1_v1/B/test/field_83/attempt_0,test,"{""attempt"": 0, ""m"": 29, ""scale"": [4, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,29,000001000001000001000001000001000001000001000001000001000001000001000011000011000011000011000011000011000011000011000011,b8910f15bd35273ad5bb7b53b444fb1b6a04a77221c0d2f5394bdd214606584c,0,0,28.617249512925657,114.46899805170263,pending
1fecf97ca95b7a7f55786fba8647a238ef6ca3c56d9fb535601dc35fcafd417b,000001000011000011000011000011000111000111001111001111011111011111011111111111111111111111111110111110100000100000100000,B,expansion_f1_v1/B/test/field_84/attempt_0,test,"{""attempt"": 0, ""m"": 68, ""scale"": [2, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,69,000001000011000011000011000011000111000111001111001111011111011110011111111111111111111111111110111110100000100000100000,19126f153d427779c5131dc896a894413d2e66602e9006d763b320a145b26c0e,1,1,66.13183549305569,264.52734197222276,pending
8b7246c0954e7e9a12c8c95f20e030b962659a3721a942308bc9f9c383bc449c,111111111111110111100111100111100111100111100111100111100111101111101111111111111111111111111111111111111111111111111111,B,expansion_f1_v1/B/test/field_85/attempt_0,test,"{""attempt"": 0, ""m"": 103, ""scale"": [2, 8]}",3043927880164158447,,same_range,,,,,f1_expansion,103,111111111111110111100111100111100111100111100111100111100111101111101111111111111111111111111111111111111111111111111111,8b7246c0954e7e9a12c8c95f20e030b962659a3721a942308bc9f9c383bc449c,0,0,98.2635410270537,393.0541641082148,pending
d444416e19ed2c30feb2cdfda4926f36ff39a4751a12fd582b5903693eb90a5e,111111111100110000000000000000000000000000000000000000000000000000000000000000000000100000111000111100111110111111111111,B,expansion_f1_v1/B/test/field_86/attempt_0,test,"{""attempt"": 0, ""m"": 37, ""scale"": [4, 4]}",3043927880164158447,,same_range,,,,,f1_expansion,37,111111111100110000000000000000000000000000000000000000000000000000000000000000000000100000111000111100111110111111111111,d444416e19ed2c30feb2cdfda4926f36ff39a4751a12fd582b5903693eb90a5e,0,0,34.847495336886695,139.38998134754678,pending
