sample_id,angle_deg,status,torque,attempt,build_time,mesh_time,solve_time,postprocess_time,total_time,mesh_nodes,mesh_elements,worker_pid,femm_pids_json,work_directory,error_type,error_message,started_at,completed_at
S000084,9.0,completed,0.7850262009731557,1,0.0,0.559787599981064,54.749942499998724,0.035013899992918596,55.46395030000713,27415,53594,27144,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000084\femm\angle_9_attempt_1,,,2026-08-08T17:57:28.470+02:00,2026-08-08T17:58:24.740+02:00
S000084,12.0,completed,0.7975279054316625,1,0.0,0.5241365999972913,53.30776989998412,0.04792870001983829,54.0078644999885,27415,53594,28768,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000084\femm\angle_12_attempt_1,,,2026-08-08T17:58:24.802+02:00,2026-08-08T17:59:19.591+02:00
S000084,15.0,completed,0.809692733995662,1,0.0,0.5412326000223402,34.28247279999778,0.03750039997976273,34.98479409998981,27415,53594,35904,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000084\femm\angle_15_attempt_1,,,2026-08-08T17:59:19.644+02:00,2026-08-08T17:59:55.415+02:00
S000085,0.0,completed,0.8800888755044727,1,4.859049699996831,0.5752480000082869,41.52019830001518,0.039009899977827445,47.12093649999588,27933,54638,20916,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000085\femm\angle_0_attempt_1,,,2026-08-08T17:55:19.065+02:00,2026-08-08T17:56:08.004+02:00
S000085,3.0,completed,0.8308844016558915,1,0.0,0.5544284999778029,48.90157270000782,0.03925229999003932,49.64299459999893,27933,54638,11156,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000085\femm\angle_3_attempt_1,,,2026-08-08T17:56:08.061+02:00,2026-08-08T17:56:58.592+02:00
S000085,6.0,completed,0.8819475850116543,1,0.0,0.5508399000100326,57.38595090000308,0.03852000000188127,58.10361540000304,27933,54638,7120,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000085\femm\angle_6_attempt_1,,,2026-08-08T17:56:58.649+02:00,2026-08-08T17:57:57.523+02:00
S000085,9.0,completed,0.8072831408744359,1,0.0,0.5681907999969553,45.86708600001293,0.036457000009249896,46.59287760002189,27933,54638,38456,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000085\femm\angle_9_attempt_1,,,2026-08-08T17:57:57.587+02:00,2026-08-08T17:58:44.967+02:00
S000085,12.0,completed,0.8314700325759369,1,0.0,0.5470474000030663,29.32888090002234,0.038737299997592345,30.03513699999894,27933,54638,21684,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000085\femm\angle_12_attempt_1,,,2026-08-08T17:58:45.031+02:00,2026-08-08T17:59:15.804+02:00
S000085,15.0,completed,0.8796336392737392,1,0.0,0.5362776000110898,46.679564099991694,0.04319029999896884,47.38677400001325,27933,54638,9584,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000085\femm\angle_15_attempt_1,,,2026-08-08T17:59:15.866+02:00,2026-08-08T18:00:03.993+02:00
S000086,0.0,completed,0.8691489838626905,1,8.797575600008713,0.49242759999469854,33.94121950000408,0.04647610001848079,43.38790699999663,22439,43636,22792,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000086\femm\angle_0_attempt_1,,,2026-08-08T18:00:04.800+02:00,2026-08-08T18:00:49.908+02:00
S000086,3.0,completed,0.8175972918328596,1,0.0,0.4678134999994654,43.44228290001047,0.032016499986639246,44.06126839999342,22439,43636,16072,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000086\femm\angle_3_attempt_1,,,2026-08-08T18:00:49.969+02:00,2026-08-08T18:01:34.965+02:00
S000086,6.0,completed,0.9048954045648558,1,0.0,0.46920439999666996,24.35343789999024,0.03258810000261292,24.978481700003613,22439,43636,9644,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000086\femm\angle_6_attempt_1,,,2026-08-08T18:01:35.034+02:00,2026-08-08T18:02:00.942+02:00
S000086,9.0,completed,0.90236448741828,1,0.0,0.4977751999977045,17.525448799977312,0.036744400014868006,18.163845500006573,22439,43636,37912,[],C:\Users\26096\Desktop\em\python_topopt\runs\band_supplement_300_20260808_001\samples\S000086\femm\angle_9_attempt_1,,,2026-08-08T18:02:01.005+02:00,2026-08-08T18:02:20.117+02:00
