scenario_id,candidate_id,inner_angle_deg,outer_angle_deg,current_angle_deg,ia_a,ib_a,ic_a,raw_gap_torque_nm,comparison_torque_nm
phase_p90,low_tavg,12,0,138.0,-2.6010068891708795,3.3286978070330373,-0.7276909178621592,-1.52221390160124,3.04442780320248
phase_p90,low_tavg,15,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,-1.424525196189086,2.849050392378172
phase_p90,median_tavg,0,0,90.0,2.143131898507868e-16,3.0310889132455356,-3.031088913245535,-2.960356707543312,5.920713415086624
phase_p90,median_tavg,3,0,102.0,-0.7276909178621577,3.3286978070330373,-2.60100688917088,-2.509684298725337,5.019368597450674
phase_p90,median_tavg,6,0,114.0,-1.423578250765301,3.4808266337889564,-2.0572483830236563,-2.768091071117262,5.536182142234524
phase_p90,median_tavg,9,0,126.0,-2.0572483830236554,3.4808266337889564,-1.4235782507653003,-2.61410530576519,5.22821061153038
phase_p90,median_tavg,12,0,138.0,-2.6010068891708795,3.3286978070330373,-0.7276909178621592,-2.868104644872456,5.736209289744912
phase_p90,median_tavg,15,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,-2.958522248180168,5.917044496360336
phase_p90,high_tavg,0,0,90.0,2.143131898507868e-16,3.0310889132455356,-3.031088913245535,-3.391554512244158,6.783109024488316
phase_p90,high_tavg,3,0,102.0,-0.7276909178621577,3.3286978070330373,-2.60100688917088,-3.194619759696732,6.389239519393464
phase_p90,high_tavg,6,0,114.0,-1.423578250765301,3.4808266337889564,-2.0572483830236563,-3.482778273146271,6.965556546292542
phase_p90,high_tavg,9,0,126.0,-2.0572483830236554,3.4808266337889564,-1.4235782507653003,-3.30284597420563,6.60569194841126
phase_p90,high_tavg,12,0,138.0,-2.6010068891708795,3.3286978070330373,-0.7276909178621592,-3.44588465185639,6.89176930371278
phase_p90,high_tavg,15,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,-3.393138246276927,6.786276492553854
phase_p90,final_low_tavg,0,0,90.0,2.143131898507868e-16,3.0310889132455356,-3.031088913245535,-2.689004446217009,5.378008892434018
phase_p90,final_low_tavg,3,0,102.0,-0.7276909178621577,3.3286978070330373,-2.60100688917088,-2.893194539778955,5.78638907955791
phase_p90,final_low_tavg,6,0,114.0,-1.423578250765301,3.4808266337889564,-2.0572483830236563,-2.732364012488388,5.464728024976776
phase_p90,final_low_tavg,9,0,126.0,-2.0572483830236554,3.4808266337889564,-1.4235782507653003,-2.673985789064958,5.347971578129916
phase_p90,final_low_tavg,12,0,138.0,-2.6010068891708795,3.3286978070330373,-0.7276909178621592,-2.662015200325027,5.324030400650054
phase_p90,final_low_tavg,15,0,150.0,-3.0310889132455356,3.0310889132455356,-6.429395695523604e-16,-2.689354665383694,5.378709330767388
phase_p90,final_high_tavg,0,0,90.0,2.143131898507868e-16,3.0310889132455356,-3.031088913245535,-3.056180244617338,6.112360489234676
phase_p90,final_high_tavg,3,0,102.0,-0.7276909178621577,3.3286978070330373,-2.60100688917088,-3.440248537871014,6.880497075742028
