duplicate_group,sha256,size_bytes,relative_path
DUP_0090,7fea2f7a45f7dc8a7d98bf8b16d401d773919d80c30deb9b120c7b9317b8d86d,13320699,IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.ans
DUP_0090,7fea2f7a45f7dc8a7d98bf8b16d401d773919d80c30deb9b120c7b9317b8d86d,13320699,IA_test/12.21 N3G10/w03/case_656f7822-7a15-46b3-96da-19977c1d0d59.ans
DUP_0091,a232ee8f0bdcd90c196b176363dddecefea7cca6697f7c0772d026bb9a241762,148145,IA_test/12.21 N3G10/w01/case_529bb037-4ab6-4ecd-a709-ad9308af1d2f.fem
DUP_0091,a232ee8f0bdcd90c196b176363dddecefea7cca6697f7c0772d026bb9a241762,148145,IA_test/12.21 N3G10/w03/case_656f7822-7a15-46b3-96da-19977c1d0d59.fem
DUP_0092,a47fd12f2ca69f6e0e57ad1012e1ebb880087797886b32487c0a0918f0982ae6,13301896,IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.ans
DUP_0092,a47fd12f2ca69f6e0e57ad1012e1ebb880087797886b32487c0a0918f0982ae6,13301896,IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.ans
DUP_0093,4cfa4981560207816e9e420c4c4e7c2c126e375f3d5517485bd07dc65acab7bf,148145,IA_test/12.21 N3G10/w01/case_6ea6528f-1564-4893-8bfc-b1396461dd94.fem
DUP_0093,4cfa4981560207816e9e420c4c4e7c2c126e375f3d5517485bd07dc65acab7bf,148145,IA_test/12.21 N3G10/w01/case_924cd090-aa4f-49ba-8a04-282f6d2b4f1d.fem
DUP_0094,3174d4ded76e534c5d51d6160613270d6a39a4bcd8f7de2e7b3f770696b50cff,13222645,IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.ans
DUP_0094,3174d4ded76e534c5d51d6160613270d6a39a4bcd8f7de2e7b3f770696b50cff,13222645,IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.ans
DUP_0095,07b944f19d61cd2f135ae9cc9c28ac3ba80f552429e9b0866d56aa37c2886367,148199,IA_test/12.21 N3G10/w01/case_845bec1a-d7c1-4128-971a-228fe0cf726e.fem
DUP_0095,07b944f19d61cd2f135ae9cc9c28ac3ba80f552429e9b0866d56aa37c2886367,148199,IA_test/12.21 N3G10/w01/case_c5866522-4cf0-4a2a-b1a1-7cd7f573cc1a.fem
DUP_0096,d357a05cd1604f0b76508344170004b3eca78485dfd4e03ab816e9f6d6adac89,13170618,IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.ans
DUP_0096,d357a05cd1604f0b76508344170004b3eca78485dfd4e03ab816e9f6d6adac89,13170618,IA_test/12.21 N3G10/w03/case_9477881f-38d7-4bf2-978e-c5c0e1dd186c.ans
DUP_0097,411c858ff36efb5eb711859428b340032faa8a22232ba5bfd5f3a225e3632dd5,148199,IA_test/12.21 N3G10/w01/case_a4dead31-1a55-488e-9fab-d4706f6eb981.fem
DUP_0097,411c858ff36efb5eb711859428b340032faa8a22232ba5bfd5f3a225e3632dd5,148199,IA_test/12.21 N3G10/w03/case_9477881f-38d7-4bf2-978e-c5c0e1dd186c.fem
DUP_0098,54b1d9b4bbeb18eef1ffbc92080f47a5a031116d6ba25d1f9a4b20f7f00a7e1f,13257015,IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.ans
DUP_0098,54b1d9b4bbeb18eef1ffbc92080f47a5a031116d6ba25d1f9a4b20f7f00a7e1f,13257015,IA_test/12.21 N3G10/w03/case_f97d8b24-16c3-4b5c-84bd-60685a3b65d9.ans
DUP_0099,24824d55f74b866db3d9407109a3664869806aba52194dfd4b54fbec32f89fd4,148145,IA_test/12.21 N3G10/w01/case_a749e1e3-7a3a-4188-87da-d4e965f4a648.fem
DUP_0099,24824d55f74b866db3d9407109a3664869806aba52194dfd4b54fbec32f89fd4,148145,IA_test/12.21 N3G10/w03/case_f97d8b24-16c3-4b5c-84bd-60685a3b65d9.fem
DUP_0100,6b9d7294f6d90b09d45cf8fd85ca1c99a38874a7dca7b40621465ba1f29f6429,13245102,IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.ans
DUP_0100,6b9d7294f6d90b09d45cf8fd85ca1c99a38874a7dca7b40621465ba1f29f6429,13245102,IA_test/12.21 N3G10/w02/case_a7ecd80d-fb62-407c-b380-670fa66c3f66.ans
DUP_0101,cb03037ca193941ec13b891950258fc92efbe640bb09b2a1d5aeaf90898c3814,148145,IA_test/12.21 N3G10/w01/case_b7e3f609-1358-4c27-aab2-25e3b8eccf83.fem
DUP_0101,cb03037ca193941ec13b891950258fc92efbe640bb09b2a1d5aeaf90898c3814,148145,IA_test/12.21 N3G10/w02/case_a7ecd80d-fb62-407c-b380-670fa66c3f66.fem
DUP_0102,60f919a82315fe29203cc4931c50d38aa61e7c78db886d9d869d2b79d0b0a3ee,13251854,IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.ans
DUP_0102,60f919a82315fe29203cc4931c50d38aa61e7c78db886d9d869d2b79d0b0a3ee,13251854,IA_test/12.21 N3G10/w02/case_f1aab01c-3f34-43bd-b140-90988461ff8b.ans
DUP_0103,e005eadbc0e154f8f85c12c043ff36ecb65d99111e965182461f9ef05049b11f,148145,IA_test/12.21 N3G10/w01/case_bdd5c199-4644-4ed0-9e29-b1842e899ba6.fem
DUP_0103,e005eadbc0e154f8f85c12c043ff36ecb65d99111e965182461f9ef05049b11f,148145,IA_test/12.21 N3G10/w02/case_f1aab01c-3f34-43bd-b140-90988461ff8b.fem
DUP_0104,03055e884de28b909bf275592f945b2a43cc09e33df02f779bd5889b7d4f11d5,13209638,IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.ans
DUP_0104,03055e884de28b909bf275592f945b2a43cc09e33df02f779bd5889b7d4f11d5,13209638,IA_test/12.21 N3G10/w02/case_6ea371ff-ec56-4ae1-90b7-9c6394e79cb8.ans
DUP_0105,d04e33642c2c64fa26a6c9b0ac1d5b6e00ddfd80743551fee2e8ff5139b5a5c9,148205,IA_test/12.21 N3G10/w01/case_bf3cd316-91b0-4ef9-aaa9-71ae850fcad1.fem
DUP_0105,d04e33642c2c64fa26a6c9b0ac1d5b6e00ddfd80743551fee2e8ff5139b5a5c9,148205,IA_test/12.21 N3G10/w02/case_6ea371ff-ec56-4ae1-90b7-9c6394e79cb8.fem
DUP_0106,22f9e48a214f5aaf1c05553a43fb8128df5a3278d07a6883f3e740b0c09caf46,13275968,IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.ans
DUP_0106,22f9e48a214f5aaf1c05553a43fb8128df5a3278d07a6883f3e740b0c09caf46,13275968,IA_test/12.21 N3G10/w03/case_86d62f9a-dbfd-4195-8fd4-2ddf63b2c724.ans
DUP_0107,73e4e98332470c53d4dca1547ba6b52a2719d08abc88c1f1235f11b5e8a3e25f,148145,IA_test/12.21 N3G10/w01/case_c55d66e1-d6c1-495f-871d-c7b32467c15c.fem
DUP_0107,73e4e98332470c53d4dca1547ba6b52a2719d08abc88c1f1235f11b5e8a3e25f,148145,IA_test/12.21 N3G10/w03/case_86d62f9a-dbfd-4195-8fd4-2ddf63b2c724.fem
DUP_0108,53763377585b995bcb4af4fb9336f9ce867a162e1ed0c79a6f4392a26bb23b62,13353938,IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.ans
DUP_0108,53763377585b995bcb4af4fb9336f9ce867a162e1ed0c79a6f4392a26bb23b62,13353938,IA_test/12.21 N3G10/w02/case_8b670471-529a-4d49-9e45-f711c972ed03.ans
DUP_0109,68320e06bb0d948996f4e5930c2b801c55eaee556c9dcfda99d8be84c68f4c9d,148145,IA_test/12.21 N3G10/w01/case_dc30fb28-b7bc-4faf-9a24-649f92b0e581.fem
DUP_0109,68320e06bb0d948996f4e5930c2b801c55eaee556c9dcfda99d8be84c68f4c9d,148145,IA_test/12.21 N3G10/w02/case_8b670471-529a-4d49-9e45-f711c972ed03.fem
DUP_0110,017d5ebe4c88620f00ecf0510ebf935e348d6de917490afae898c8b1b6a82a73,13284814,IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.ans
DUP_0110,017d5ebe4c88620f00ecf0510ebf935e348d6de917490afae898c8b1b6a82a73,13284814,IA_test/12.21 N3G10/w03/case_0b166cbf-45e8-4aa7-9bcb-a44f87362407.ans
DUP_0111,e2d80f57f4b859534f813360a18ab5c25279aa38dd1ccd5705988d43edfc7145,148145,IA_test/12.21 N3G10/w01/case_e7958f48-6565-488f-8a32-ed6e9fdbbbee.fem
DUP_0111,e2d80f57f4b859534f813360a18ab5c25279aa38dd1ccd5705988d43edfc7145,148145,IA_test/12.21 N3G10/w03/case_0b166cbf-45e8-4aa7-9bcb-a44f87362407.fem
DUP_0112,b95e5009cdcbca9652b78bf75a1bfb23b8f985445df78e7294fbbdab86d2bf40,13316083,IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.ans
DUP_0112,b95e5009cdcbca9652b78bf75a1bfb23b8f985445df78e7294fbbdab86d2bf40,13316083,IA_test/12.21 N3G10/w03/case_3bb26db5-3721-4b15-adf5-92e72e9c38d6.ans
DUP_0113,1dfb0ffdcfffeffb493caf68bb76b4cfd962255e65bc383e54be1824bd4260a7,148145,IA_test/12.21 N3G10/w02/case_0704aed2-95f7-4488-b805-9fdc1df2a4b9.fem
DUP_0113,1dfb0ffdcfffeffb493caf68bb76b4cfd962255e65bc383e54be1824bd4260a7,148145,IA_test/12.21 N3G10/w03/case_3bb26db5-3721-4b15-adf5-92e72e9c38d6.fem
DUP_0114,b4c6ef08c383ec5ad6e554399192fe5e1999dc740d4c19ccf65ce3d41e227314,13258360,IA_test/12.21 N3G10/w02/case_17c5fdbd-2370-4744-80bf-2a2f0a287340.ans
DUP_0114,b4c6ef08c383ec5ad6e554399192fe5e1999dc740d4c19ccf65ce3d41e227314,13258360,IA_test/12.21 N3G10/w02/case_39c72458-418d-4b0c-8b68-5fc28c1f9ce2.ans
DUP_0115,c91e4409a8f9c3de789841474b83ef2088fb54d226d885fed638d7d61412ebe9,148145,IA_test/12.21 N3G10/w02/case_17c5fdbd-2370-4744-80bf-2a2f0a287340.fem
DUP_0115,c91e4409a8f9c3de789841474b83ef2088fb54d226d885fed638d7d61412ebe9,148145,IA_test/12.21 N3G10/w02/case_39c72458-418d-4b0c-8b68-5fc28c1f9ce2.fem
DUP_0116,9a2075a8f983305c6134deb3587fa175f1b9bc4c7cf504a009b93dc5a00491fb,13211494,IA_test/12.21 N3G10/w02/case_2cc7bc73-cd5f-4e19-869d-9b67a5b8b5af.ans
DUP_0116,9a2075a8f983305c6134deb3587fa175f1b9bc4c7cf504a009b93dc5a00491fb,13211494,IA_test/12.21 N3G10/w03/case_07b5eb98-9a38-4771-b597-00e1c31895b2.ans
DUP_0117,136ec7394db338493f61ec85f03f80856bc6328719547e42cfd924611bc81bf1,148187,IA_test/12.21 N3G10/w02/case_2cc7bc73-cd5f-4e19-869d-9b67a5b8b5af.fem
DUP_0117,136ec7394db338493f61ec85f03f80856bc6328719547e42cfd924611bc81bf1,148187,IA_test/12.21 N3G10/w03/case_07b5eb98-9a38-4771-b597-00e1c31895b2.fem
DUP_0118,c3bc971ad37b446d3f1aae0e41764024ef0d779c027cff3f3039d5f5f3e9c0be,13289858,IA_test/12.21 N3G10/w02/case_5cb4e85c-14dd-444a-9cc3-965f42880507.ans
DUP_0118,c3bc971ad37b446d3f1aae0e41764024ef0d779c027cff3f3039d5f5f3e9c0be,13289858,IA_test/12.21 N3G10/w02/case_c876b0c1-ceff-482e-9d89-1d2d2ed0610a.ans
DUP_0119,7712d2df5471fbd2f83191510af49021a0191d53d66b86d63d0fbf761fdb418c,148145,IA_test/12.21 N3G10/w02/case_5cb4e85c-14dd-444a-9cc3-965f42880507.fem
DUP_0119,7712d2df5471fbd2f83191510af49021a0191d53d66b86d63d0fbf761fdb418c,148145,IA_test/12.21 N3G10/w02/case_c876b0c1-ceff-482e-9d89-1d2d2ed0610a.fem
DUP_0120,5449cdd9fde0eeabcaef9f98b6658874e2717acbb15ea1c2b723050221cf70b1,13290056,IA_test/12.21 N3G10/w02/case_6dc6b2ab-4d29-44fa-a85f-5e86f0132a64.ans
DUP_0120,5449cdd9fde0eeabcaef9f98b6658874e2717acbb15ea1c2b723050221cf70b1,13290056,IA_test/12.21 N3G10/w03/case_ff71ef89-6891-4223-b862-01eebccd32e4.ans
DUP_0121,2d464b9168d3dcbc83151c1240fbed1a30eff8bdb0b96527effa693dec7fa7f8,148145,IA_test/12.21 N3G10/w02/case_6dc6b2ab-4d29-44fa-a85f-5e86f0132a64.fem
DUP_0121,2d464b9168d3dcbc83151c1240fbed1a30eff8bdb0b96527effa693dec7fa7f8,148145,IA_test/12.21 N3G10/w03/case_ff71ef89-6891-4223-b862-01eebccd32e4.fem
DUP_0122,1dd0c7144e2a92eac4f4806b2a2a585001281e8c3ccf736670fab80d11e03fdc,13330266,IA_test/12.21 N3G10/w02/case_85e13400-b93f-41d7-a022-6af54ca5fdf6.ans
DUP_0122,1dd0c7144e2a92eac4f4806b2a2a585001281e8c3ccf736670fab80d11e03fdc,13330266,IA_test/12.21 N3G10/w03/case_0110943c-ca16-4544-815a-5016dd1279f1.ans
DUP_0123,6e19e2eee98e43c0a4ab6651439cdb672f773e01d7bbbe60ecb082151464e86f,148145,IA_test/12.21 N3G10/w02/case_85e13400-b93f-41d7-a022-6af54ca5fdf6.fem
DUP_0123,6e19e2eee98e43c0a4ab6651439cdb672f773e01d7bbbe60ecb082151464e86f,148145,IA_test/12.21 N3G10/w03/case_0110943c-ca16-4544-815a-5016dd1279f1.fem
DUP_0124,1da2aa420cf6ecd327967876439a56d0577025c145cc4194ebb6f2ec2520c3e0,13321785,IA_test/12.21 N3G10/w02/case_ce520cd2-7cf9-421b-ba62-b8af3d02a342.ans
DUP_0124,1da2aa420cf6ecd327967876439a56d0577025c145cc4194ebb6f2ec2520c3e0,13321785,IA_test/12.21 N3G10/w03/case_91a9c760-b8d5-406b-984d-9d2d06311615.ans
DUP_0125,376df9882d787a10209015a3ed9f8387fda0b4a9c51e09a2de7c69a13527dfdf,148145,IA_test/12.21 N3G10/w02/case_ce520cd2-7cf9-421b-ba62-b8af3d02a342.fem
DUP_0125,376df9882d787a10209015a3ed9f8387fda0b4a9c51e09a2de7c69a13527dfdf,148145,IA_test/12.21 N3G10/w03/case_91a9c760-b8d5-406b-984d-9d2d06311615.fem
DUP_0126,0f7f9463cb30c340914a580f8e6a386630703623fd93e7ae6aabec71cce026fe,12979916,IA_test/1225/best_J0.177345_20251225_205238.ans
DUP_0126,0f7f9463cb30c340914a580f8e6a386630703623fd93e7ae6aabec71cce026fe,12979916,IA_test_groupA/1225/best_J0.177345_20251225_205238.ans
DUP_0127,a37c6f675eab5316b07b77916ad0d96473dc3901b444bd1def8cc53c03a51c42,148325,IA_test/1225/best_J0.177345_20251225_205238.fem
DUP_0127,a37c6f675eab5316b07b77916ad0d96473dc3901b444bd1def8cc53c03a51c42,148325,IA_test_groupA/1225/best_J0.177345_20251225_205238.fem
DUP_0128,d36ed36b669810f51bb72e827b5e6ae3bab18d8b7b87fe4e9f8ae95436d9cb7f,2929834,IA_test/1225/best_J0.177345_20251225_205238.png
DUP_0128,d36ed36b669810f51bb72e827b5e6ae3bab18d8b7b87fe4e9f8ae95436d9cb7f,2929834,IA_test_groupA/1225/best_J0.177345_20251225_205238.png
DUP_0129,01ae61ee62cdc2a10bfd0def8c87554d6211941f06e05af1874e62301c53da90,3453,IA_test/1225/best_result_20251225_205238.mat
DUP_0129,01ae61ee62cdc2a10bfd0def8c87554d6211941f06e05af1874e62301c53da90,3453,IA_test_groupA/1225/best_result_20251225_205238.mat
DUP_0130,b4619cfa6ea91b0c2e9975b4222969a59b88e0a7bb681c0256c2696c2df84fe5,13000125,IA_test/1226/best_J0.234241_20251226_165530.ans
DUP_0130,b4619cfa6ea91b0c2e9975b4222969a59b88e0a7bb681c0256c2696c2df84fe5,13000125,IA_test_groupA/1226/best_J0.234241_20251226_165530.ans
DUP_0131,ee78bc5f18acbeb7cd1f3c3306a82cfb660633bbf90b8220224b5a4c40bd35c9,148325,IA_test/1226/best_J0.234241_20251226_165530.fem
DUP_0131,ee78bc5f18acbeb7cd1f3c3306a82cfb660633bbf90b8220224b5a4c40bd35c9,148325,IA_test_groupA/1226/best_J0.234241_20251226_165530.fem
DUP_0132,fa4317f88c194a4ef319544e78ae9c34b1d9613b469aaf878da4af0edf96fb7a,2929834,IA_test/1226/best_J0.234241_20251226_165530.png
DUP_0132,fa4317f88c194a4ef319544e78ae9c34b1d9613b469aaf878da4af0edf96fb7a,2929834,IA_test_groupA/1226/best_J0.234241_20251226_165530.png
DUP_0133,4ded35e194a8298851363237fa674cb74802068004cc507b6e7d0ebf13ec6a96,3436,IA_test/1226/best_result_20251226_165530.mat
DUP_0133,4ded35e194a8298851363237fa674cb74802068004cc507b6e7d0ebf13ec6a96,3436,IA_test_groupA/1226/best_result_20251226_165530.mat
DUP_0134,b7a2c45d02739f4202ef0484312f16f27ec814dfd1f3a5f770a0d091e071ea79,13002759,IA_test/1227.1/best_J0.239788_20251227_151645.ans
DUP_0134,b7a2c45d02739f4202ef0484312f16f27ec814dfd1f3a5f770a0d091e071ea79,13002759,IA_test_groupA/1227.1/best_J0.239788_20251227_151645.ans
DUP_0135,00febc0a015e251429f170b91ba03b18e45b4b2c2b64a12f10ec225f5a9d59ee,148325,IA_test/1227.1/best_J0.239788_20251227_151645.fem
DUP_0135,00febc0a015e251429f170b91ba03b18e45b4b2c2b64a12f10ec225f5a9d59ee,148325,IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem
DUP_0136,cc202ba445f3b15b13b702cdbe493b5feaeaa58137d7eb82ba4d8ff5d9fc41cc,2929834,IA_test/1227.1/best_J0.239788_20251227_151645.png
DUP_0136,cc202ba445f3b15b13b702cdbe493b5feaeaa58137d7eb82ba4d8ff5d9fc41cc,2929834,IA_test_groupA/1227.1/best_J0.239788_20251227_151645.png
DUP_0137,3f7ed041ad663a415ed65d6f9c1f470048c61b65831cae650349a2dd53eb96a2,3364,IA_test/1227.1/best_result_20251227_151645.mat
DUP_0137,3f7ed041ad663a415ed65d6f9c1f470048c61b65831cae650349a2dd53eb96a2,3364,IA_test_groupA/1227.1/best_result_20251227_151645.mat
DUP_0138,7a05382b10bbba8970e7a15ccb84bf3c3361d2a14cb13caf88797c0461a4e134,13015629,IA_test/1227.2/best_J0.147733_20251228_001658.ans
DUP_0138,7a05382b10bbba8970e7a15ccb84bf3c3361d2a14cb13caf88797c0461a4e134,13015629,IA_test_groupA/1227.2/best_J0.147733_20251228_001658.ans
DUP_0139,d1f0c48c8703df57cdc82c1100a8f3d21491e1601b87b79557edb1dc0b7fe1f2,148325,IA_test/1227.2/best_J0.147733_20251228_001658.fem
DUP_0139,d1f0c48c8703df57cdc82c1100a8f3d21491e1601b87b79557edb1dc0b7fe1f2,148325,IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem
DUP_0140,5f67a4059f1aecc5be3173bd2e9525e47c6ac0aa9157aecbf2ebf7c345768164,3394,IA_test/1227.2/best_result_20251228_001658.mat
DUP_0140,5f67a4059f1aecc5be3173bd2e9525e47c6ac0aa9157aecbf2ebf7c345768164,3394,IA_test_groupA/1227.2/best_result_20251228_001658.mat
DUP_0141,278e216e184f719bfd5a284d730c67d09902be156488894d7873977d4d2ae17b,12948443,IA_test/1228/best_J0.222504_20251229_005752.ans
DUP_0141,278e216e184f719bfd5a284d730c67d09902be156488894d7873977d4d2ae17b,12948443,IA_test_groupA/1228/best_J0.222504_20251229_005752.ans
DUP_0142,28534057bd73c4cb0a64724010003b3fd01eda01a8c43b93485f9b3bc17e7efd,148325,IA_test/1228/best_J0.222504_20251229_005752.fem
DUP_0142,28534057bd73c4cb0a64724010003b3fd01eda01a8c43b93485f9b3bc17e7efd,148325,IA_test_groupA/1228/best_J0.222504_20251229_005752.fem
DUP_0143,6e856beb9dffa6e4f39462f5b9c9690572f455deb5224bf8c0b5c09de188c932,8294,IA_test/1228/untitled.fig
DUP_0143,6e856beb9dffa6e4f39462f5b9c9690572f455deb5224bf8c0b5c09de188c932,8294,IA_test_groupA/1228/untitled.fig
DUP_0144,f679059b497c3d8083b193968b4373fac729a6535834476601816507487b4a30,3161,IA_test/1229/best_bits_coarse.mat
DUP_0144,f679059b497c3d8083b193968b4373fac729a6535834476601816507487b4a30,3161,IA_test_groupA/1229/best_bits_coarse.mat
DUP_0145,c3cd80853080ab84498333ecb4b8c2ce6737e4443d1da1ff93577cf9e23537c1,5991033,IA_test/1229/best_J0.238035_20251229_221434.ans
DUP_0145,c3cd80853080ab84498333ecb4b8c2ce6737e4443d1da1ff93577cf9e23537c1,5991033,IA_test_groupA/1229/best_J0.238035_20251229_221434.ans
DUP_0146,d45de5ae1da9e832e532cfb5bda368ccc6e815289d6722ec3d38ed7b82c51ab0,74765,IA_test/1229/best_J0.238035_20251229_221434.fem
DUP_0146,d45de5ae1da9e832e532cfb5bda368ccc6e815289d6722ec3d38ed7b82c51ab0,74765,IA_test_groupA/1229/best_J0.238035_20251229_221434.fem
DUP_0147,2575ecc4c2c0d6029eee23ed4d854638952d691a865b5fd7fd3b876c2476583e,2929834,IA_test/1229/best_J0.238035_20251229_221434.png
DUP_0147,2575ecc4c2c0d6029eee23ed4d854638952d691a865b5fd7fd3b876c2476583e,2929834,IA_test_groupA/1229/best_J0.238035_20251229_221434.png
DUP_0148,4bdeb89fd5b146acb0b6da0e4421d0923654337e8ddbdbd689c61bf4a4e5ba5b,3380,IA_test/1229/best_result_20251229_221434.mat
DUP_0148,4bdeb89fd5b146acb0b6da0e4421d0923654337e8ddbdbd689c61bf4a4e5ba5b,3380,IA_test_groupA/1229/best_result_20251229_221434.mat
DUP_0149,394e376e91e4ec24ad74babd6a7eb630c767c0ca94e24e0a7bc8615d32e9c4be,3161,IA_test/1230/best_bits_coarse.mat
DUP_0149,394e376e91e4ec24ad74babd6a7eb630c767c0ca94e24e0a7bc8615d32e9c4be,3161,IA_test_groupA/1230/best_bits_coarse.mat
DUP_0150,fe4a29b8b7a36b95000bdd1ee8018aedbba71bcbbb89e6587f846c09e927994a,2929834,IA_test/1230/best_J0.166453_20251230_130901.png
DUP_0150,fe4a29b8b7a36b95000bdd1ee8018aedbba71bcbbb89e6587f846c09e927994a,2929834,IA_test_groupA/1230/best_J0.166453_20251230_130901.png
DUP_0151,f9491f6af68b82618be43a264a355c8ede35e8cecdebe8ee7308a505359c444e,3413,IA_test/1230/best_result_20251230_130901.mat
DUP_0151,f9491f6af68b82618be43a264a355c8ede35e8cecdebe8ee7308a505359c444e,3413,IA_test_groupA/1230/best_result_20251230_130901.mat
DUP_0152,794ae06432a821cfc992aaff43736bfdf88f04dbef184145759fa61625995e5e,3159,IA_test/1230.2/best_bits_coarse.mat
DUP_0152,794ae06432a821cfc992aaff43736bfdf88f04dbef184145759fa61625995e5e,3159,IA_test_groupA/1230.2/best_bits_coarse.mat
DUP_0153,ce58b34d6c05e65c54ff0e8d064804d77dbe4dd8d903c3d7732f90bf49096ade,2929834,IA_test/1230.2/best_J0.157009_20251230_165105.png
DUP_0153,ce58b34d6c05e65c54ff0e8d064804d77dbe4dd8d903c3d7732f90bf49096ade,2929834,IA_test_groupA/1230.2/best_J0.157009_20251230_165105.png
DUP_0154,63d0b7057e379c38726c463a82d4e741347ddc147b5df4c89aa6d5b3fb2fe407,3404,IA_test/1230.2/best_result_20251230_165105.mat
DUP_0154,63d0b7057e379c38726c463a82d4e741347ddc147b5df4c89aa6d5b3fb2fe407,3404,IA_test_groupA/1230.2/best_result_20251230_165105.mat
DUP_0155,993ba5157a668dccf6a27247d861fe81a82e8375fe7e418b0b6b63252658c624,8903,IA_test/1230.2/untitled.fig
DUP_0155,993ba5157a668dccf6a27247d861fe81a82e8375fe7e418b0b6b63252658c624,8903,IA_test_groupA/1230.2/untitled.fig
DUP_0156,5b67e916cc32d1fa6a2829c62ed364ef7b86166eaf1f611e0a924ba2711492ab,3158,IA_test/1230.3/best_bits_coarse.mat
DUP_0156,5b67e916cc32d1fa6a2829c62ed364ef7b86166eaf1f611e0a924ba2711492ab,3158,IA_test_groupA/1230.3/best_bits_coarse.mat
DUP_0157,fd0f1ae64e3554e384c97b5ef5b6c844015f57fa147b96270cbb6547c5fdd1cf,5110894,IA_test/1230.3/best_J0.150072_20251230_212929.ans
DUP_0157,fd0f1ae64e3554e384c97b5ef5b6c844015f57fa147b96270cbb6547c5fdd1cf,5110894,IA_test_groupA/1230.3/best_J0.150072_20251230_212929.ans
DUP_0158,da57bc096fb4457e7e3c25a2bda64cbcf834342166bc0df9c0c84aa8a00bf218,58174,IA_test/1230.3/best_J0.150072_20251230_212929.fem
DUP_0158,da57bc096fb4457e7e3c25a2bda64cbcf834342166bc0df9c0c84aa8a00bf218,58174,IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem
DUP_0159,afd2705e148eed59aa4a2b6778bc928f9f363a5ecdd79b985353df87c1d00d21,2929834,IA_test/1230.3/best_J0.150072_20251230_212929.png
DUP_0159,afd2705e148eed59aa4a2b6778bc928f9f363a5ecdd79b985353df87c1d00d21,2929834,IA_test_groupA/1230.3/best_J0.150072_20251230_212929.png
DUP_0160,d5f0735de32d5c25c600dcda8d09ac5200f18f82f65042680a36308e001107c2,3389,IA_test/1230.3/best_result_20251230_212929.mat
DUP_0160,d5f0735de32d5c25c600dcda8d09ac5200f18f82f65042680a36308e001107c2,3389,IA_test_groupA/1230.3/best_result_20251230_212929.mat
DUP_0161,f513f3e3014b6f5f13c9e0da6e97a58b3729be514b9338180e3d810bbe8492f1,9106,IA_test/1230.3/untitled.fig
DUP_0161,f513f3e3014b6f5f13c9e0da6e97a58b3729be514b9338180e3d810bbe8492f1,9106,IA_test_groupA/1230.3/untitled.fig
DUP_0162,95f755e727232166419a5852b86f66c79e71c9dda5495985e7364d9a1876f6f1,3161,IA_test/1231/best_bits_coarse.mat
DUP_0162,95f755e727232166419a5852b86f66c79e71c9dda5495985e7364d9a1876f6f1,3161,IA_test_groupA/1231/best_bits_coarse.mat
DUP_0163,494bb41630a26e967dd3c23e026ba71282db772f9727a01fbbfd39734f6210bf,5114358,IA_test/1231/best_J0.145728_20251231_192359.ans
DUP_0163,494bb41630a26e967dd3c23e026ba71282db772f9727a01fbbfd39734f6210bf,5114358,IA_test_groupA/1231/best_J0.145728_20251231_192359.ans
DUP_0164,10b1e2a41a5cb21427f8cf7c39664b5a28e4bc2f21390d0ffefce6e2db8a742f,58163,IA_test/1231/best_J0.145728_20251231_192359.fem
DUP_0164,10b1e2a41a5cb21427f8cf7c39664b5a28e4bc2f21390d0ffefce6e2db8a742f,58163,IA_test_groupA/1231/best_J0.145728_20251231_192359.fem
DUP_0165,15a10cf57c7ea8aeaa9818609f380f2ba22860d3ac9c91419a0d9e0a31a440ab,2929834,IA_test/1231/best_J0.145728_20251231_192359.png
DUP_0165,15a10cf57c7ea8aeaa9818609f380f2ba22860d3ac9c91419a0d9e0a31a440ab,2929834,IA_test_groupA/1231/best_J0.145728_20251231_192359.png
DUP_0166,13280e091bdb7f9b22c9f4fd685756423df1f29b536702814a923259a83e2506,16306,IA_test/1组/第三代结果排名.png
