file,variable_path,variable_name,shape,dtype,reason
IA_test_Float/trace_all_20260306_174158.mat,J_hist_all,J_hist_all,"(10, 100)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/trace_all_20260306_174158.mat,best_bits_hist,best_bits_hist,"(180, 100)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/trace_all_20260306_174158.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/trace_all_20260306_174158.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/trace_all_20260306_174158.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_bits_coarse.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_112826.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/best_result_20260227_112826.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_112826.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_112826.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_112826.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_112826.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_112826.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_120121.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/best_result_20260227_120121.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_120121.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_120121.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_120121.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_120121.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_120121.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_125153.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/best_result_20260227_125153.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_125153.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_125153.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/best_result_20260227_125153.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_125153.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/best_result_20260227_125153.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_112826.mat,J_hist,J_hist,"(1, 10)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/trace_all_20260227_112826.mat,J_hist_all,J_hist_all,"(10, 10)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/trace_all_20260227_112826.mat,best_bits_hist,best_bits_hist,"(180, 10)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/trace_all_20260227_112826.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_112826.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_112826.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_120121.mat,J_hist,J_hist,"(1, 10)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/trace_all_20260227_120121.mat,J_hist_all,J_hist_all,"(10, 10)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/trace_all_20260227_120121.mat,best_bits_hist,best_bits_hist,"(180, 10)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/trace_all_20260227_120121.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_120121.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_120121.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_125153.mat,J_hist,J_hist,"(1, 10)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/trace_all_20260227_125153.mat,J_hist_all,J_hist_all,"(10, 10)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0227 30gen/trace_all_20260227_125153.mat,best_bits_hist,best_bits_hist,"(180, 10)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0227 30gen/trace_all_20260227_125153.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_125153.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0227 30gen/trace_all_20260227_125153.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 50gen/best_bits_coarse.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 50gen/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/best_result_20260228_124726.mat,J_hist,J_hist,"(20,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 50gen/best_result_20260228_124726.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 50gen/best_result_20260228_124726.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 50gen/best_result_20260228_124726.mat,best_bits_hist,best_bits_hist,"(20, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 50gen/best_result_20260228_124726.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/best_result_20260228_124726.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/best_result_20260228_124726.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/trace_all_20260228_124726.mat,J_hist,J_hist,"(1, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 50gen/trace_all_20260228_124726.mat,J_hist_all,J_hist_all,"(10, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 50gen/trace_all_20260228_124726.mat,best_bits_hist,best_bits_hist,"(180, 20)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 50gen/trace_all_20260228_124726.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/trace_all_20260228_124726.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 50gen/trace_all_20260228_124726.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_bits_coarse.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260228_180032.mat,J_hist,J_hist,"(20,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/best_result_20260228_180032.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260228_180032.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260228_180032.mat,best_bits_hist,best_bits_hist,"(20, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260228_180032.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260228_180032.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260228_180032.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_172121.mat,J_hist,J_hist,"(30,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/best_result_20260301_172121.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_172121.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_172121.mat,best_bits_hist,best_bits_hist,"(30, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_172121.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_172121.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_172121.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_202152.mat,J_hist,J_hist,"(20,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/best_result_20260301_202152.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_202152.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_202152.mat,best_bits_hist,best_bits_hist,"(20, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_202152.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_202152.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_202152.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_224723.mat,J_hist,J_hist,"(20,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/best_result_20260301_224723.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_224723.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_224723.mat,best_bits_hist,best_bits_hist,"(20, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/best_result_20260301_224723.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_224723.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/best_result_20260301_224723.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260228_180032.mat,J_hist,J_hist,"(1, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260228_180032.mat,J_hist_all,J_hist_all,"(10, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260228_180032.mat,best_bits_hist,best_bits_hist,"(180, 20)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/trace_all_20260228_180032.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260228_180032.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260228_180032.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260301_172121.mat,J_hist,J_hist,"(1, 30)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260301_172121.mat,J_hist_all,J_hist_all,"(10, 30)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260301_172121.mat,best_bits_hist,best_bits_hist,"(180, 30)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/trace_all_20260301_172121.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260301_172121.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260301_172121.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260301_202152.mat,J_hist,J_hist,"(1, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260301_202152.mat,J_hist_all,J_hist_all,"(10, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260301_202152.mat,best_bits_hist,best_bits_hist,"(180, 20)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/trace_all_20260301_202152.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260301_202152.mat,ctx/domain/design_mask,design_mask,"(18, 10)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260301_202152.mat,ctx/groupId_design,groupId_design,"(1, 1)",float64,变量名/完整路径包含性能或设计关键词: design
IA_test_Float/0228 70gen-140gen/trace_all_20260301_224723.mat,J_hist,J_hist,"(1, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260301_224723.mat,J_hist_all,J_hist_all,"(10, 20)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test_Float/0228 70gen-140gen/trace_all_20260301_224723.mat,best_bits_hist,best_bits_hist,"(180, 20)",float64,变量名/完整路径包含性能或设计关键词: best
IA_test_Float/0228 70gen-140gen/trace_all_20260301_224723.mat,ctx/domain/design_idx,design_idx,"(1, 180)",float64,变量名/完整路径包含性能或设计关键词: design
