relative_path,absolute_path,encoding,read_status,format,frequency,precision,min_angle,depth,length_unit,problem_type,coordinates,point_count,boundary_count,material_count,circuit_count,node_count,segment_count,arc_count,block_label_count,material_names,assigned_material_names,circuit_names,current_settings,magnetization_directions,geometry_bbox,model_center,geometry_signature,error
IA_test/12.21 N3G10/w02/case_cfab5013-eb64-4989-a962-dd508f6cb161.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w02\case_cfab5013-eb64-4989-a962-dd508f6cb161.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",11d631e268ed4bdb6ebc8b3d55c2323d745abd29e8125e94eb178bec778f8eee,
IA_test/12.21 N3G10/w02/case_e4af992a-7c33-4699-bed8-01c1709c43ce.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w02\case_e4af992a-7c33-4699-bed8-01c1709c43ce.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",9928ae19decad727273bdcca41a3005455cca2df80a1f65723bd35dca379b2d6,
IA_test/12.21 N3G10/w02/case_f101242a-3f2d-456a-82aa-760b9fc8948a.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w02\case_f101242a-3f2d-456a-82aa-760b9fc8948a.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",c0e54b1466531a00a902d037622c55ad07877d05a7a2d644d3c8047c90a0aeef,
IA_test/12.21 N3G10/w02/case_f1aab01c-3f34-43bd-b140-90988461ff8b.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w02\case_f1aab01c-3f34-43bd-b140-90988461ff8b.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",12ddc7c411cfa2228213ac19e79172954d627c88d842d453b4ea78c0faad96b8,
IA_test/12.21 N3G10/w02/case_fea96c20-f768-4d65-83bf-57b62578b9b1.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w02\case_fea96c20-f768-4d65-83bf-57b62578b9b1.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",a34deb3e6061e99a6cfeccd1e592af58e672c1732dbe3bc2d634ae71b3478b26,
IA_test/12.21 N3G10/w03/blank_inset_9x5_w03.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\blank_inset_9x5_w03.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,11,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",da31af969f63643f1190d05509be74dd70e893449609a65a7eab6ba01fbad4be,
IA_test/12.21 N3G10/w03/case_000001.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_000001.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",0c2d71ffa6b7e0ba62cee242e30779dceaeaa796d97c72677c7b932f3dbb062d,
IA_test/12.21 N3G10/w03/case_0110943c-ca16-4544-815a-5016dd1279f1.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_0110943c-ca16-4544-815a-5016dd1279f1.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",35edeef29ff4ad67585e4afce33779d072cb2fc7d94d2958f00d1ee873ab6261,
IA_test/12.21 N3G10/w03/case_07b5eb98-9a38-4771-b597-00e1c31895b2.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_07b5eb98-9a38-4771-b597-00e1c31895b2.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f019049abe618298bed3adea378e1e4fcb0bbadfbb05c19c611e71420706228b,
IA_test/12.21 N3G10/w03/case_0b166cbf-45e8-4aa7-9bcb-a44f87362407.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_0b166cbf-45e8-4aa7-9bcb-a44f87362407.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",4b9391cdde7e9ddeda8bbcdd401183fc622ce5b0df5d7f25295fa826ec730f22,
IA_test/12.21 N3G10/w03/case_0be1acca-91d2-4158-98fd-0fd1eb36f24d.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_0be1acca-91d2-4158-98fd-0fd1eb36f24d.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",aff372fc134d45fd08cc46f5d10f9f17e7c1211d7d33403da4613a6538409248,
IA_test/12.21 N3G10/w03/case_1bb73884-c37c-428d-a599-1a10b170ec9a.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_1bb73884-c37c-428d-a599-1a10b170ec9a.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",537da3842c3f4b0823c1ad1d67b7d3385711ed250e8c251efc38c343da6136bc,
IA_test/12.21 N3G10/w03/case_271d3202-ee3a-4537-8732-f53064677824.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_271d3202-ee3a-4537-8732-f53064677824.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f53df42e40f72bb513d2b24549aec42fbbb89d84b424896f22507fec85ab6ac3,
IA_test/12.21 N3G10/w03/case_2c3e8022-90a4-4ebd-9982-43ab040c88e4.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_2c3e8022-90a4-4ebd-9982-43ab040c88e4.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",12d2795ec5daf1370162d75c46193bb42b7ec31c8c0609a3e2b7fc45a42ccf5d,
IA_test/12.21 N3G10/w03/case_30613252-6f1a-436a-953b-92a27e8260e4.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_30613252-6f1a-436a-953b-92a27e8260e4.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",15effe9e3b54ab83d29e170c7439e1612aeb451a3601c28b6c99195004c6303d,
IA_test/12.21 N3G10/w03/case_3a8b1934-4441-4d43-b8e7-96228efff4aa.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_3a8b1934-4441-4d43-b8e7-96228efff4aa.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",0160f5d4cd49c477428894b242b041deeebc45a6ba5b3a49ab40ef14a0e98949,
IA_test/12.21 N3G10/w03/case_3bb26db5-3721-4b15-adf5-92e72e9c38d6.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_3bb26db5-3721-4b15-adf5-92e72e9c38d6.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",dc62c73d7de5963724d12bfb5023ef229e00eaf319b2a0dabb50cbbdd6f78d64,
IA_test/12.21 N3G10/w03/case_4e22798d-f32f-4a70-80e5-5c7771b2b351.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_4e22798d-f32f-4a70-80e5-5c7771b2b351.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",2310a613edb2d295dbbfe7712fc2a58d2188c767d1c3f7e04f47969137753efe,
IA_test/12.21 N3G10/w03/case_5f3baec7-3278-4e43-8895-de6c543775e4.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_5f3baec7-3278-4e43-8895-de6c543775e4.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",a437c7a5c7008a878769ae4122fddb4905fbc151e76f10c4fdc12ece9bb18bb7,
IA_test/12.21 N3G10/w03/case_64b66201-8dd1-4c2d-afdb-407e2222b655.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_64b66201-8dd1-4c2d-afdb-407e2222b655.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",e8b0686938e48eff7664baa3b287c757ecbc0d69014add83a0e975fc334047b5,
IA_test/12.21 N3G10/w03/case_656f7822-7a15-46b3-96da-19977c1d0d59.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_656f7822-7a15-46b3-96da-19977c1d0d59.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",eb0757fbfd479d8c1ed4dd0fdbd4785094f9b9bc8add84c3ec05a966a981e15f,
IA_test/12.21 N3G10/w03/case_73a80977-7d67-41bf-95e0-c05f40cbb9e2.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_73a80977-7d67-41bf-95e0-c05f40cbb9e2.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",03e783d726450620eb6302f263f99be3ef6317c582db0c5e0cd0cf39ee4f6c17,
IA_test/12.21 N3G10/w03/case_7e438ca1-c59d-463a-a10a-6d04b6f3b09e.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_7e438ca1-c59d-463a-a10a-6d04b6f3b09e.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f6e50ec8e0a0b17a61c6622a09d31346d82c4a8da6805a77c1e70935acd798d0,
IA_test/12.21 N3G10/w03/case_86d62f9a-dbfd-4195-8fd4-2ddf63b2c724.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_86d62f9a-dbfd-4195-8fd4-2ddf63b2c724.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",26a8d4e594ea2923f17916acea8a1994d32dd9ecc0f281219ef7ca8197f386e4,
IA_test/12.21 N3G10/w03/case_91a9c760-b8d5-406b-984d-9d2d06311615.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_91a9c760-b8d5-406b-984d-9d2d06311615.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",e38001baea8e4ec5c497eb53d9d619635d3315f4a947db02b852d809f1ad771e,
IA_test/12.21 N3G10/w03/case_9477881f-38d7-4bf2-978e-c5c0e1dd186c.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_9477881f-38d7-4bf2-978e-c5c0e1dd186c.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",0f3620a94ac35d8ac42d17ad2387013a5a9166db941afc47d020162ba91b481e,
IA_test/12.21 N3G10/w03/case_94e02f76-4578-4c74-aac4-25161d0050e0.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_94e02f76-4578-4c74-aac4-25161d0050e0.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",ed4339df3c7b909e33ef713d340bcf0c0b027576ca19fce424350d093096830a,
IA_test/12.21 N3G10/w03/case_a01e7cd3-4286-4e0f-9ec1-71ba10d5645d.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_a01e7cd3-4286-4e0f-9ec1-71ba10d5645d.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",fd36dc6b5d0a4925d4916760f7c0cedc2ba707ce01f68090a475aaf3cda31e22,
IA_test/12.21 N3G10/w03/case_ac9126e5-a9bf-4997-929a-0d9737c68413.fem,C:\Users\26096\Desktop\em\FP\IA_test\12.21 N3G10\w03\case_ac9126e5-a9bf-4997-929a-0d9737c68413.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,1497,931,845,551,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",163c3f0e6b5d4a9bd9dfc22476fa00cc710d27484f9591f637b726f2127deb6f,
