relative_path,material_name,definition_count,assignment_count
IA_test/1229/best_J0.238035_20251229_221434.fem,Pure Iron,1,152
IA_test/1229/best_J0.238035_20251229_221434.fem,Copper,1,60
IA_test/1229/best_J0.238035_20251229_221434.fem,N40,1,2
IA_test/1229/best_J0.238035_20251229_221434.fem,Air,1,128
IA_test/1229/best_J0.238035_20251229_221434.fem,N40,1,2
IA_test/1229/best_J0.238035_20251229_221434.fem,Air,1,128
IA_test/1230/best_J0.166453_20251230_130901.fem,Air,1,134
IA_test/1230/best_J0.166453_20251230_130901.fem,Pure Iron,1,146
IA_test/1230/best_J0.166453_20251230_130901.fem,Copper,1,60
IA_test/1230/best_J0.166453_20251230_130901.fem,N40,1,2
IA_test/1230/best_J0.166453_20251230_130901.fem,Air,1,134
IA_test/1230/best_J0.166453_20251230_130901.fem,N40,1,2
IA_test/1230/best_J0.166453_20251230_130901.fem,Air,1,134
IA_test/1230.2/best_J0.157009_20251230_165105.fem,Air,1,116
IA_test/1230.2/best_J0.157009_20251230_165105.fem,Pure Iron,1,164
IA_test/1230.2/best_J0.157009_20251230_165105.fem,Copper,1,6
IA_test/1230.2/best_J0.157009_20251230_165105.fem,N40,1,2
IA_test/1230.2/best_J0.157009_20251230_165105.fem,Air,1,116
IA_test/1230.2/best_J0.157009_20251230_165105.fem,N40,1,2
IA_test/1230.2/best_J0.157009_20251230_165105.fem,Air,1,116
IA_test/1230.3/best_J0.150072_20251230_212929.fem,Air,1,110
IA_test/1230.3/best_J0.150072_20251230_212929.fem,Pure Iron,1,170
IA_test/1230.3/best_J0.150072_20251230_212929.fem,Copper,1,6
IA_test/1230.3/best_J0.150072_20251230_212929.fem,N40,1,2
IA_test/1230.3/best_J0.150072_20251230_212929.fem,Air,1,110
IA_test/1230.3/best_J0.150072_20251230_212929.fem,N40,1,2
IA_test/1230.3/best_J0.150072_20251230_212929.fem,Air,1,110
IA_test/1231/best_J0.145728_20251231_192359.fem,Air,1,116
IA_test/1231/best_J0.145728_20251231_192359.fem,Pure Iron,1,164
IA_test/1231/best_J0.145728_20251231_192359.fem,Copper,1,6
IA_test/1231/best_J0.145728_20251231_192359.fem,N40,1,2
IA_test/1231/best_J0.145728_20251231_192359.fem,Air,1,116
IA_test/1231/best_J0.145728_20251231_192359.fem,N40,1,2
IA_test/1231/best_J0.145728_20251231_192359.fem,Air,1,116
IA_test/新建文件夹/temp_airgap_scan.fem,Air,1,80
IA_test/新建文件夹/temp_airgap_scan.fem,Pure Iron,1,157
IA_test/新建文件夹/temp_airgap_scan.fem,Copper,1,42
IA_test/新建文件夹/temp_airgap_scan.fem,N40,1,2
IA_test/新建文件夹/temp_airgap_scan.fem,Air,1,80
IA_test/新建文件夹/temp_airgap_scan.fem,N40,1,2
IA_test/新建文件夹/temp_airgap_scan.fem,Air,1,80
IA_test/无优化组/best_J0.106306_20260105_011544.fem,Air,1,44
IA_test/无优化组/best_J0.106306_20260105_011544.fem,Pure Iron,1,14
IA_test/无优化组/best_J0.106306_20260105_011544.fem,Copper,1,300
IA_test/无优化组/best_J0.106306_20260105_011544.fem,N40,1,2
IA_test/无优化组/best_J0.106306_20260105_011544.fem,Air,1,44
IA_test/无优化组/best_J0.106306_20260105_011544.fem,N40,1,2
IA_test/无优化组/best_J0.106306_20260105_011544.fem,Air,1,44
IA_test/无优化组/best_J0.110898_20260103_223049.fem,Air,1,32
IA_test/无优化组/best_J0.110898_20260103_223049.fem,Pure Iron,1,8
IA_test/无优化组/best_J0.110898_20260103_223049.fem,Copper,1,288
IA_test/无优化组/best_J0.110898_20260103_223049.fem,N40,1,2
IA_test/无优化组/best_J0.110898_20260103_223049.fem,Air,1,32
IA_test/无优化组/best_J0.110898_20260103_223049.fem,N40,1,2
IA_test/无优化组/best_J0.110898_20260103_223049.fem,Air,1,32
IA_test/无优化组/best_J0.110898_20260104_040203.fem,Air,1,32
IA_test/无优化组/best_J0.110898_20260104_040203.fem,Pure Iron,1,8
IA_test/无优化组/best_J0.110898_20260104_040203.fem,Copper,1,288
IA_test/无优化组/best_J0.110898_20260104_040203.fem,N40,1,2
IA_test/无优化组/best_J0.110898_20260104_040203.fem,Air,1,32
IA_test/无优化组/best_J0.110898_20260104_040203.fem,N40,1,2
IA_test/无优化组/best_J0.110898_20260104_040203.fem,Air,1,32
IA_test/无优化组/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test/无优化组/best_J0.113614_20260103_045247.fem,Pure Iron,1,8
IA_test/无优化组/best_J0.113614_20260103_045247.fem,Copper,1,282
IA_test/无优化组/best_J0.113614_20260103_045247.fem,N40,1,2
IA_test/无优化组/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test/无优化组/best_J0.113614_20260103_045247.fem,N40,1,2
IA_test/无优化组/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test/无优化组/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test/无优化组/best_J0.238035_20251229_211603.fem,Pure Iron,1,302
IA_test/无优化组/best_J0.238035_20251229_211603.fem,Copper,1,60
IA_test/无优化组/best_J0.238035_20251229_211603.fem,N40,1,2
IA_test/无优化组/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test/无优化组/best_J0.238035_20251229_211603.fem,N40,1,2
IA_test/无优化组/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test/无优化组/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test/无优化组/best_J0.257147_20251228_164352.fem,Pure Iron,1,326
IA_test/无优化组/best_J0.257147_20251228_164352.fem,Copper,1,90
IA_test/无优化组/best_J0.257147_20251228_164352.fem,N40,1,2
IA_test/无优化组/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test/无优化组/best_J0.257147_20251228_164352.fem,N40,1,2
IA_test/无优化组/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test/无优化组/best_J2.16323_20260103_182158.fem,Air,1,74
IA_test/无优化组/best_J2.16323_20260103_182158.fem,Pure Iron,1,14
IA_test/无优化组/best_J2.16323_20260103_182158.fem,Copper,1,66
IA_test/无优化组/best_J2.16323_20260103_182158.fem,N40,1,2
IA_test/无优化组/best_J2.16323_20260103_182158.fem,Air,1,74
IA_test/无优化组/best_J2.16323_20260103_182158.fem,N40,1,2
IA_test/无优化组/best_J2.16323_20260103_182158.fem,Air,1,74
IA_test/设计/blank.FEM,Air,1,8
IA_test/设计/blank.FEM,Pure Iron,1,1
IA_test/设计/blank.FEM,Copper,1,0
IA_test/设计/blank.FEM,N40,1,2
IA_test/设计/blank.FEM,Air,1,8
IA_test/设计/blank.FEM,N40,1,2
IA_test/设计/blank.FEM,Air,1,8
IA_test_Float/best_J0.0924955_20260306_174158.fem,Air,1,50
IA_test_Float/best_J0.0924955_20260306_174158.fem,Pure Iron,1,8
IA_test_Float/best_J0.0924955_20260306_174158.fem,Copper,1,300
IA_test_Float/best_J0.0924955_20260306_174158.fem,N40,1,2
IA_test_Float/best_J0.0924955_20260306_174158.fem,Air,1,50
IA_test_Float/best_J0.0924955_20260306_174158.fem,N40,1,2
IA_test_Float/best_J0.0924955_20260306_174158.fem,Air,1,50
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,Air,1,20
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,Pure Iron,1,8
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,Copper,1,288
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,N40,1,2
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,Air,1,20
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,N40,1,2
IA_test_Float/0227 30gen/best_J0.120593_20260227_125153.fem,Air,1,20
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,Air,1,38
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,Pure Iron,1,8
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,Copper,1,288
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,N40,1,2
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,Air,1,38
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,N40,1,2
IA_test_Float/0228 50gen/best_J0.114586_20260228_124726.fem,Air,1,38
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,Pure Iron,1,8
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,Copper,1,288
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260228_180032.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,Pure Iron,1,8
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,Copper,1,288
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_172121.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,Pure Iron,1,8
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,Copper,1,288
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/best_J0.113564_20260301_224723.fem,Air,1,44
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,Air,1,80
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,Pure Iron,1,8
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,Copper,1,6
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,Air,1,80
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,N40,1,2
IA_test_Float/0228 70gen-140gen/groupF 100gen.fem,Air,1,80
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,Air,1,50
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,Pure Iron,1,8
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,Copper,1,288
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,N40,1,2
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,Air,1,50
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,N40,1,2
IA_test_Float/0302 160gen-200gen/best_J0.111733_20260302_114631.fem,Air,1,50
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,Air,1,50
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,Pure Iron,1,8
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,Copper,1,300
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,N40,1,2
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,Air,1,50
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,N40,1,2
IA_test_Float/0302 300gen/best_J0.105091_20260302_173331.fem,Air,1,50
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,Air,1,50
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,Pure Iron,1,8
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,Copper,1,300
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,N40,1,2
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,Air,1,50
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,N40,1,2
IA_test_Float/0302 400gen-500gen/best_J0.0980357_20260302_213720.fem,Air,1,50
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,Air,1,44
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,Pure Iron,1,8
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,Copper,1,300
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,N40,1,2
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,Air,1,44
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,N40,1,2
IA_test_Float/0303 700gen/best_J0.0961933_20260303_215010.fem,Air,1,44
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,Air,1,50
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,Pure Iron,1,8
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,Copper,1,300
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,N40,1,2
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,Air,1,50
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,N40,1,2
IA_test_Float/0303 700gen/best_J0.0980357_20260303_161511.fem,Air,1,50
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,Air,1,50
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,Pure Iron,1,8
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,Copper,1,300
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,N40,1,2
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,Air,1,50
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,N40,1,2
IA_test_Float/0304 800gen/best_J0.092999_20260304_220254.fem,Air,1,50
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,Air,1,50
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,Pure Iron,1,8
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,Copper,1,300
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,N40,1,2
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,Air,1,50
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,N40,1,2
IA_test_Float/0305 900gen/best_J0.0924955_20260305_173935.fem,Air,1,50
IA_test_group4/best_J0.11069_20260203_184421.fem,Air,1,44
IA_test_group4/best_J0.11069_20260203_184421.fem,Pure Iron,1,8
IA_test_group4/best_J0.11069_20260203_184421.fem,Copper,1,300
IA_test_group4/best_J0.11069_20260203_184421.fem,N40,1,2
IA_test_group4/best_J0.11069_20260203_184421.fem,Air,1,44
IA_test_group4/best_J0.11069_20260203_184421.fem,N40,1,2
IA_test_group4/best_J0.11069_20260203_184421.fem,Air,1,44
IA_test_group4/best_J0.121914_20260205_172915.fem,Air,1,14
IA_test_group4/best_J0.121914_20260205_172915.fem,Pure Iron,1,8
IA_test_group4/best_J0.121914_20260205_172915.fem,Copper,1,294
IA_test_group4/best_J0.121914_20260205_172915.fem,N40,1,2
IA_test_group4/best_J0.121914_20260205_172915.fem,Air,1,14
IA_test_group4/best_J0.121914_20260205_172915.fem,N40,1,2
IA_test_group4/best_J0.121914_20260205_172915.fem,Air,1,14
IA_test_group4/best_J0.123215_20260205_145651.fem,Air,1,14
IA_test_group4/best_J0.123215_20260205_145651.fem,Pure Iron,1,8
IA_test_group4/best_J0.123215_20260205_145651.fem,Copper,1,282
IA_test_group4/best_J0.123215_20260205_145651.fem,N40,1,2
IA_test_group4/best_J0.123215_20260205_145651.fem,Air,1,14
IA_test_group4/best_J0.123215_20260205_145651.fem,N40,1,2
IA_test_group4/best_J0.123215_20260205_145651.fem,Air,1,14
IA_test_groupA/best_J0.0937403_20260107_221145.fem,Air,1,50
IA_test_groupA/best_J0.0937403_20260107_221145.fem,Pure Iron,1,8
IA_test_groupA/best_J0.0937403_20260107_221145.fem,Copper,1,300
IA_test_groupA/best_J0.0937403_20260107_221145.fem,N40,1,2
IA_test_groupA/best_J0.0937403_20260107_221145.fem,Air,1,50
IA_test_groupA/best_J0.0937403_20260107_221145.fem,N40,1,2
IA_test_groupA/best_J0.0937403_20260107_221145.fem,Air,1,50
IA_test_groupA/best_J0.112828_20260104_040221.fem,Air,1,32
IA_test_groupA/best_J0.112828_20260104_040221.fem,Pure Iron,1,8
IA_test_groupA/best_J0.112828_20260104_040221.fem,Copper,1,288
IA_test_groupA/best_J0.112828_20260104_040221.fem,N40,1,2
IA_test_groupA/best_J0.112828_20260104_040221.fem,Air,1,32
IA_test_groupA/best_J0.112828_20260104_040221.fem,N40,1,2
IA_test_groupA/best_J0.112828_20260104_040221.fem,Air,1,32
IA_test_groupA/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test_groupA/best_J0.113614_20260103_045247.fem,Pure Iron,1,8
IA_test_groupA/best_J0.113614_20260103_045247.fem,Copper,1,282
IA_test_groupA/best_J0.113614_20260103_045247.fem,N40,1,2
IA_test_groupA/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test_groupA/best_J0.113614_20260103_045247.fem,N40,1,2
IA_test_groupA/best_J0.113614_20260103_045247.fem,Air,1,14
IA_test_groupA/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test_groupA/best_J0.238035_20251229_211603.fem,Pure Iron,1,302
IA_test_groupA/best_J0.238035_20251229_211603.fem,Copper,1,60
IA_test_groupA/best_J0.238035_20251229_211603.fem,N40,1,2
IA_test_groupA/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test_groupA/best_J0.238035_20251229_211603.fem,N40,1,2
IA_test_groupA/best_J0.238035_20251229_211603.fem,Air,1,188
IA_test_groupA/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test_groupA/best_J0.257147_20251228_164352.fem,Pure Iron,1,326
IA_test_groupA/best_J0.257147_20251228_164352.fem,Copper,1,90
IA_test_groupA/best_J0.257147_20251228_164352.fem,N40,1,2
IA_test_groupA/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test_groupA/best_J0.257147_20251228_164352.fem,N40,1,2
IA_test_groupA/best_J0.257147_20251228_164352.fem,Air,1,134
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,Air,1,32
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,Pure Iron,1,8
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,Copper,1,288
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,N40,1,2
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,Air,1,32
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,N40,1,2
IA_test_groupA/0103 groupA/best_J0.112828_20260103_174233.fem,Air,1,32
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,Air,1,44
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,Pure Iron,1,8
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,Copper,1,294
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,N40,1,2
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,Air,1,44
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,N40,1,2
IA_test_groupA/0104 groupA/best_J0.0994011_20260105_081953.fem,Air,1,44
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,Air,1,152
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,Pure Iron,1,326
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,Copper,1,72
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,N40,1,2
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,Air,1,152
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,N40,1,2
IA_test_groupA/1225/best_J0.177345_20251225_205238.fem,Air,1,152
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,Air,1,116
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,Pure Iron,1,350
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,Copper,1,84
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,N40,1,2
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,Air,1,116
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,N40,1,2
IA_test_groupA/1226/best_J0.234241_20251226_165530.fem,Air,1,116
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,Air,1,140
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,Pure Iron,1,326
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,Copper,1,84
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,N40,1,2
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,Air,1,140
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,N40,1,2
IA_test_groupA/1227.1/best_J0.239788_20251227_151645.fem,Air,1,140
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,Air,1,140
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,Pure Iron,1,326
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,Copper,1,84
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,N40,1,2
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,Air,1,140
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,N40,1,2
IA_test_groupA/1227.2/best_J0.147733_20251228_001658.fem,Air,1,140
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,Air,1,134
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,Pure Iron,1,350
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,Copper,1,66
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,N40,1,2
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,Air,1,134
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,N40,1,2
IA_test_groupA/1228/best_J0.222504_20251229_005752.fem,Air,1,134
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,Air,1,128
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,Pure Iron,1,152
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,Copper,1,60
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,N40,1,2
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,Air,1,128
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,N40,1,2
IA_test_groupA/1229/best_J0.238035_20251229_221434.fem,Air,1,128
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,Air,1,134
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,Pure Iron,1,146
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,Copper,1,60
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,N40,1,2
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,Air,1,134
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,N40,1,2
IA_test_groupA/1230/best_J0.166453_20251230_130901.fem,Air,1,134
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,Air,1,116
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,Pure Iron,1,164
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,Copper,1,6
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,N40,1,2
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,Air,1,116
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,N40,1,2
IA_test_groupA/1230.2/best_J0.157009_20251230_165105.fem,Air,1,116
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,Air,1,110
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,Pure Iron,1,170
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,Copper,1,6
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,N40,1,2
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,Air,1,110
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,N40,1,2
IA_test_groupA/1230.3/best_J0.150072_20251230_212929.fem,Air,1,110
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,Air,1,116
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,Pure Iron,1,164
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,Copper,1,6
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,N40,1,2
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,Air,1,116
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,N40,1,2
IA_test_groupA/1231/best_J0.145728_20251231_192359.fem,Air,1,116
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,Air,1,80
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,Pure Iron,1,157
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,Copper,1,42
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,N40,1,2
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,Air,1,80
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,N40,1,2
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,Air,1,80
IA_test_groupA/设计/blank.FEM,Air,1,8
IA_test_groupA/设计/blank.FEM,Pure Iron,1,1
IA_test_groupA/设计/blank.FEM,Copper,1,0
IA_test_groupA/设计/blank.FEM,N40,1,2
IA_test_groupA/设计/blank.FEM,Air,1,8
IA_test_groupA/设计/blank.FEM,N40,1,2
IA_test_groupA/设计/blank.FEM,Air,1,8
IA_test_N/0204 100gen/model.fem,Air,1,50
IA_test_N/0204 100gen/model.fem,Pure Iron,1,8
IA_test_N/0204 100gen/model.fem,Copper,1,300
IA_test_N/0204 100gen/model.fem,N40,1,2
IA_test_N/0204 100gen/model.fem,Air,1,50
IA_test_N/0204 100gen/model.fem,N40,1,2
IA_test_N/0204 100gen/model.fem,Air,1,50
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,Air,1,50
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,Pure Iron,1,8
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,Copper,1,300
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,N40,1,2
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,Air,1,50
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,N40,1,2
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,Air,1,50
免疫算法测试/01.13/seed_bits_fine.FEM,Air,1,14
免疫算法测试/01.13/seed_bits_fine.FEM,Pure Iron,1,8
免疫算法测试/01.13/seed_bits_fine.FEM,Copper,1,282
免疫算法测试/01.13/seed_bits_fine.FEM,N40,1,2
免疫算法测试/01.13/seed_bits_fine.FEM,Air,1,14
免疫算法测试/01.13/seed_bits_fine.FEM,N40,1,2
免疫算法测试/01.13/seed_bits_fine.FEM,Air,1,14
免疫算法测试/01.13/strukturFemm.fem,Air,1,8
免疫算法测试/01.13/strukturFemm.fem,Pure Iron,1,2
免疫算法测试/01.13/strukturFemm.fem,Copper,1,6
免疫算法测试/01.13/strukturFemm.fem,Copper,1,6
免疫算法测试/01.13/strukturFemm.fem,Copper,1,6
免疫算法测试/01.13/strukturFemm.fem,Copper,1,6
免疫算法测试/01.13/strukturFemm.fem,Copper,1,6
