gene_id,bits,source,family_id,split_role,generator_parameters,seed,parent_old_index,parameter_regime,selection_method,selection_rank,selection_distance_squared,display_region_id,experiment_groups,magnet_cells,raw_bits,raw_gene_id,repair_changed_cells,repair_passes,nearest_old_train_hamming,magnet_area_sector_mm2,magnet_area_full_motor_mm2,status,tavg_nm,delta_t_nm,condition_fingerprint,waveform_reference,source_package_identity,source_label_reference
e55d34197a50eb05b76e589e8d606888527454682666c826a68d418ce410cde4,111001010001100011101011100100100100011111000010110110000101011000001000000000010000110100110111001010001000001010110110,U,U/pool/field_01848/attempt_0/params_0d2bfd4f627fb2c1,train,"{""attempt"": 0, ""m"": 51}",13349480423077743689,,same_range,G,259,0.0023877982682265846,9,G-S;G-E,50,111001010001100011101011100100100100011111000010110110000101011000001010000000010000110100110111001010001000001010110110,ee0e5c644209e8c7b63bc03f35b212ed89395d323f0a7176acfa89f5e5b9b824,1,1,40,47.48168065421037,189.9267226168415,verified,1.7533237521190974,0.9266994740306107,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/e55d34197a50eb05b76e589e8d606888527454682666c826a68d418ce410cde4/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/e55d34197a50eb05b76e589e8d606888527454682666c826a68d418ce410cde4/label.json
1ba56a87e0c543ca024e965f291162c8ccbfde0d8eaf90cebdbc32c201dc019e,111001010001101101001011000010000010000000011111001100010000110000001110001000101100100010000000010000100000101100100010,U,U/pool/field_00808/attempt_0/params_24768e62d6866064,train,"{""attempt"": 0, ""m"": 43}",13349480423077743689,,same_range,G,260,0.0023712737127371273,2,G-S;G-E,41,111001010001101101001011000010101010000000011111001100010000110000001110001000101100100010000000010000100000101100100010,29189093a4f4636cf78a580437a24ea9acad56c6b09564e531ed981ae3ef175c,2,1,39,38.879785755521226,155.5191430220849,verified,1.428425573853236,0.542774769524293,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/1ba56a87e0c543ca024e965f291162c8ccbfde0d8eaf90cebdbc32c201dc019e/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/1ba56a87e0c543ca024e965f291162c8ccbfde0d8eaf90cebdbc32c201dc019e/label.json
0e53e6fd4c468621ca51b4bd8af7bc02642203dd895660655b5cfebdcbe474f7,110000010001000001010000001100011100000100110000110001110110010011100110000001100101111000000010000010111000011100011100,L,L/pool/field_01876/attempt_0/params_d1c1053d43ce07a1,train,"{""attempt"": 0, ""m"": 45, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,261,0.0023382246017582126,2,G-S;G-E,45,110100010001000001010000001100011100000100110000110001110110010011100110000001100101111000000010000010111000011100010100,5742501147a988dbab552411311406d27d972f20d0e972079b4c71192c66b3f8,2,1,36,42.571182056638285,170.28472822655314,verified,1.814314672629454,0.488821616919874,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/0e53e6fd4c468621ca51b4bd8af7bc02642203dd895660655b5cfebdcbe474f7/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/0e53e6fd4c468621ca51b4bd8af7bc02642203dd895660655b5cfebdcbe474f7/label.json
586eaafe38f2026bb35f2cb8f76b52132ae6a7179d5b03de825fcb22f512521b,001001111011111101011111001001010100000000100000100000010100001100110000111000110000001001111110011000101000011001001110,L,L/pool/field_01932/attempt_0/params_9a3f9ea5524d5d4d,train,"{""attempt"": 0, ""m"": 52, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,262,0.002305175490779298,2,G-S;G-E,51,001001111011111101011111001001010100000000100000100000010100001100110001111000110000001001111110011000101000011001001110,414de0e1779abd39afc55c0f0e5f01432513d589bf7255474640d3d51a8fdc31,1,1,45,48.21379135421208,192.8551654168483,verified,1.8099921853603889,1.2646690790221489,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/586eaafe38f2026bb35f2cb8f76b52132ae6a7179d5b03de825fcb22f512521b/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/586eaafe38f2026bb35f2cb8f76b52132ae6a7179d5b03de825fcb22f512521b/label.json
6a6ad3917bc70c7e0288029241621c7efa247a9a2f1f6572ef4fcb4cb97c62ee,011111010100110000100011000011001011011011011110010110110100100110100110100100010100010100011000011000001000101000111100,L,L/pool/field_00817/attempt_0/params_100ea5789f11a63c,train,"{""attempt"": 0, ""m"": 54, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,263,0.002305175490779298,2,G-S;G-E,54,011111010100110000100011000011001011011011011110010110110100100110100110100100010100010100011000011000001000101000111100,6a6ad3917bc70c7e0288029241621c7efa247a9a2f1f6572ef4fcb4cb97c62ee,0,0,38,51.189310008542655,204.75724003417062,verified,1.930896661740758,0.4904683207185092,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/6a6ad3917bc70c7e0288029241621c7efa247a9a2f1f6572ef4fcb4cb97c62ee/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/6a6ad3917bc70c7e0288029241621c7efa247a9a2f1f6572ef4fcb4cb97c62ee/label.json
24f61dc60eefddf723ed723ddc2a3e495c14c7f89d395ff260b5dbf536b0896d,100011010101010111010100000110101100110100110100000000101100111000110100100000010000000000000011011111101111011000111000,L,L/pool/field_03088/attempt_0/params_032822d2175af0e1,train,"{""attempt"": 0, ""m"": 54, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,264,0.0022886509352898405,2,G-S;G-E,51,100011010101010111010100000110101100110100110100000000101100111000110101100000010101000000000011011110101111011000111001,2c4b8b170846246bde4f3ed5cd456e31c7cb252b0649e14c73cbbf56e6b15eef,5,1,41,48.262490513857486,193.04996205542994,verified,1.8184879420482483,1.096247407181223,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/24f61dc60eefddf723ed723ddc2a3e495c14c7f89d395ff260b5dbf536b0896d/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/24f61dc60eefddf723ed723ddc2a3e495c14c7f89d395ff260b5dbf536b0896d/label.json
290ab8460634f846f2d37999efbe70917144c08d48b75cea1313108f59abe93f,000011100001100000100001110001000010000010100010110101100001111001000111000011100010110110010110011100110000000000110000,L,L/pool/field_01744/attempt_0/params_1ee230244c5e9bf0,train,"{""attempt"": 0, ""m"": 49, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,265,0.0022886509352898405,2,G-S;G-E,45,000011100001100100100001110001000010001010100010110101100001111001000111000011100010110110010110011100110001000100110000,8789281f8b560748830ab043cd2779c673dd52413cab1c6d370efa6dadca98e7,4,1,38,42.733512588789395,170.93405035515758,verified,1.830565035053225,0.9089748064173861,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/290ab8460634f846f2d37999efbe70917144c08d48b75cea1313108f59abe93f/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/290ab8460634f846f2d37999efbe70917144c08d48b75cea1313108f59abe93f/label.json
64417e3f8a6f386b722bed3506f3dfb4213ccf3fd09e66070015d2070ca9881f,100001100011000000000001000010100000010000100000111010000110001100000000110000100000001111010001110001101001001000111110,U,U/pool/field_00441/attempt_0/params_8a71703679c9ad40,train,"{""attempt"": 0, ""m"": 41}",13349480423077743689,,same_range,G,266,0.0022886509352898405,2,G-S;G-E,39,101001100011000000000001001010100000010000100000111010000110001100000000110000100000001111010001110001101001001000111110,534c30e340e43cfb195f88aa8afbcf86f786d00e969376bbda8276ca3289d6d2,2,1,44,36.961038865494636,147.84415546197854,verified,1.5577080065310154,0.481589670868223,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/64417e3f8a6f386b722bed3506f3dfb4213ccf3fd09e66070015d2070ca9881f/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/64417e3f8a6f386b722bed3506f3dfb4213ccf3fd09e66070015d2070ca9881f/label.json
89a31a71458165f5779e0de30156edef5ee506b1beca1693d44855583df64066,000011100111111011001001000000110110110001001000010100101000110100000000001100000000101111011111101000001000001000001110,U,U/pool/field_04599/attempt_0/params_963376c205c66fa2,train,"{""attempt"": 0, ""m"": 49}",13349480423077743689,,same_range,G,267,0.0022886509352898405,2,G-S;G-E,47,000010100111111011001001000000110110110001001000010100101000110100000001101100000000101111011111101000001000101000001110,02ee80425d6d9d36ef4893000b09b40975768e6acf2f694afdc2d82f54f420ce,4,1,43,44.66849253203102,178.67397012812407,verified,1.6923382662300108,0.46265197785119216,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/89a31a71458165f5779e0de30156edef5ee506b1beca1693d44855583df64066/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/89a31a71458165f5779e0de30156edef5ee506b1beca1693d44855583df64066/label.json
9037dd26aba2047b7bf593b0e65bb7dd49e1b28487f00ef7cdeede649de2eb0a,000001011001101000011000111001000011000001000100111101110011110000101100100010000010000100001000010000000100111001000001,U,U/pool/field_02532/attempt_0/params_e605e8c1a5f9ce36,train,"{""attempt"": 0, ""m"": 42}",13349480423077743689,,same_range,G,268,0.0022886509352898405,2,G-S;G-E,42,000001011001101000011000111001000011100001000100111101010011110000101100100010000010000100001000010000000100111001000001,ef25f21ee83f5736f6616d1e6597cffb621dbe3085ebc1468b4b91b524f6bfba,2,1,38,39.871625306964674,159.4865012278587,verified,1.5504925506743428,0.4405219319579281,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/9037dd26aba2047b7bf593b0e65bb7dd49e1b28487f00ef7cdeede649de2eb0a/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/9037dd26aba2047b7bf593b0e65bb7dd49e1b28487f00ef7cdeede649de2eb0a/label.json
c450572ee014dab2e0741fa91e27b67b2dcce411aaa57165c556dab0dd14e037,001011010011010010010010010010010010100010110000110000110101110101110101010101010101010100010100000000001000001100001010,L,L/pool/field_02629/attempt_0/params_ed8db3cc7bfeab62,train,"{""attempt"": 0, ""m"": 47, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,269,0.0022886509352898405,2,G-S;G-E,47,001011010011010010010010010010010010100010110000110000110101110101110101010101010101010100010100000000001000001100001010,c450572ee014dab2e0741fa91e27b67b2dcce411aaa57165c556dab0dd14e037,0,0,41,44.63602642560081,178.54410570240324,verified,1.7994914883595154,0.7978070510043709,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/c450572ee014dab2e0741fa91e27b67b2dcce411aaa57165c556dab0dd14e037/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/c450572ee014dab2e0741fa91e27b67b2dcce411aaa57165c556dab0dd14e037/label.json
d13f155693d0723f5146ffd14920b82fa9f959805ae59073c54ef587604777e5,000000000000011100100011000000100100111100111010101111100000100000100000011110000111010010001010011100011100010010011100,U,U/pool/field_04468/attempt_0/params_963376c205c66fa2,train,"{""attempt"": 0, ""m"": 49}",13349480423077743689,,same_range,G,270,0.0022886509352898405,2,G-S;G-E,46,010000000000011100100011000000100100111100111010101111100000101001100000011110000111010010001010011100011100010010011100,59cb66d6942a32abe702d54202e158b71ff142229ddca0364fdfae2222fb6660,3,1,42,43.53055550165152,174.12222200660608,verified,1.8672469030749121,0.11057121075441811,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/d13f155693d0723f5146ffd14920b82fa9f959805ae59073c54ef587604777e5/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/d13f155693d0723f5146ffd14920b82fa9f959805ae59073c54ef587604777e5/label.json
9127d375582bf1d038c9ffa92dc67e9fa513567ab92d7faeacc9041f677f17c6,100010110001110011000000000000000110111111100111110001100011100100001110000101010100010000010000101000011010010010000001,L,L/pool/field_02268/attempt_0/params_97f175b3bee0b565,train,"{""attempt"": 0, ""m"": 48, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,271,0.002272126379800383,2,G-S;G-E,46,100010110001110011000000100000000110111111100111110001100011100100001110000101010100010000010001101000011010010010000001,ad6199c2bc9a39f3a248a8ba074591a2f462a4b3d6d3e6e7b57a720914b23aba,2,1,43,43.741585193447996,174.96634077379198,verified,1.706817710898897,0.22707490077623005,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/9127d375582bf1d038c9ffa92dc67e9fa513567ab92d7faeacc9041f677f17c6/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/9127d375582bf1d038c9ffa92dc67e9fa513567ab92d7faeacc9041f677f17c6/label.json
b99dad284be88a8f97fa9cba94421ba87cc1111494dc3600a9521cf76dd37548,011001001101000011001010000101010011110011001000010011000001010000100000110000111000010000000001111011111000111100111000,L,L/pool/field_01544/attempt_0/params_1ee230244c5e9bf0,train,"{""attempt"": 0, ""m"": 49, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,272,0.002272126379800383,2,G-S;G-E,48,011001001101100011001010000101010011110011001000010011000001010000100010110000111000010000000001111011101000111100111000,4a3ac2401d5b0f6030ce3d68d8c76e1d0a7ee8cb69e309a3025edf9bb38fb4c0,3,1,41,45.54670071096876,182.18680284387503,verified,1.7275178801080686,1.042977843489128,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/b99dad284be88a8f97fa9cba94421ba87cc1111494dc3600a9521cf76dd37548/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/b99dad284be88a8f97fa9cba94421ba87cc1111494dc3600a9521cf76dd37548/label.json
0f2b94c65347cad343633a59ca772e7e2138b57bc73ca45c25dc5e1c790ff883,000000010000011100000011000000110000001100010000110000111000000000000011101000111111111110111000000000001101111110000011,L,L/pool/field_01922/attempt_0/params_507cffebce1743d6,train,"{""attempt"": 0, ""m"": 44, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,273,0.0022556018243109262,2,G-S;G-E,44,000000010000011100000011000000110000001100010000110000111000000000000011101000111111111110111000000000001101111110000011,0f2b94c65347cad343633a59ca772e7e2138b57bc73ca45c25dc5e1c790ff883,0,0,38,41.61180861162492,166.4472344464997,verified,1.8574448866330846,0.704051117467346,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/0f2b94c65347cad343633a59ca772e7e2138b57bc73ca45c25dc5e1c790ff883/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/0f2b94c65347cad343633a59ca772e7e2138b57bc73ca45c25dc5e1c790ff883/label.json
0a079cdbb2cfc986219f948e01a30763ed4222f21a712fede3093a0d1662ccd3,100001100011010001000000000100000110000100000110000000000000000000000100110100011000000000110010010110101110000011110000,L,L/pool/field_00356/attempt_0/params_0c38b2fcdbdb4b52,train,"{""attempt"": 0, ""m"": 37, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,274,0.002239077268821469,2,G-S;G-E,33,100001100011010001000000000100100110000100000110000000000000100001000100110101011000000000110010010110101110000011110000,6f2c8598f07250942564e9d43c9b8586d0cd18a97962e3dd7c612e88ff7d8ad4,4,1,41,31.38336178078123,125.53344712312492,verified,1.2251783820742739,0.762128148390011,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/0a079cdbb2cfc986219f948e01a30763ed4222f21a712fede3093a0d1662ccd3/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/0a079cdbb2cfc986219f948e01a30763ed4222f21a712fede3093a0d1662ccd3/label.json
177e3a8db4053fa226cfb037b1b56085c544e97a32e4b4e79ed3dd1b6ac9ad0f,001100011100101011110000000111111011001101001101111110100011011111111111101111001111011111001110111100010101100111000000,U,U/pool/field_00226/attempt_0/params_fa40f9d18e1b2155,train,"{""attempt"": 0, ""m"": 69}",13349480423077743689,,same_range,G,275,0.0022886509352898405,5,G-S;G-E,72,001101011100101011110000000111111011001101001101111110100011011110111111101011001110011011001110111100010101100111000000,cbc69fb6318cbd64c8f3a165fc87c9b298f13af4a4b3cd8c4445f90863a7722b,5,1,34,68.73399392343858,274.9359756937543,verified,2.886626402070783,1.0790434609661967,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/177e3a8db4053fa226cfb037b1b56085c544e97a32e4b4e79ed3dd1b6ac9ad0f/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/177e3a8db4053fa226cfb037b1b56085c544e97a32e4b4e79ed3dd1b6ac9ad0f/label.json
5304b1cff1e4815d3627390f9623e2234f5a4fa86073527f4002a7b7d797e6fa,011000011000111000111000111000011000000100000110001110111111111111111111100001100001110001111111001111001111001111000011,L,L/pool/field_00795/attempt_0/params_2421864c88267911,train,"{""attempt"": 0, ""m"": 66, ""scale"": [1.5, 2]}",13349480423077743689,,same_range,G,276,0.0022886509352898405,2,G-S;G-E,66,011000011000111000111000111000011000000100000110001110111111111111111111100001100001110001111111001111001111001111000011,5304b1cff1e4815d3627390f9623e2234f5a4fa86073527f4002a7b7d797e6fa,0,0,38,62.7667235615624,251.0668942462496,verified,2.713021953839217,0.548568002121189,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/5304b1cff1e4815d3627390f9623e2234f5a4fa86073527f4002a7b7d797e6fa/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/5304b1cff1e4815d3627390f9623e2234f5a4fa86073527f4002a7b7d797e6fa/label.json
44a496a2e9151a4330fe816a0d85ec95f468f08703a86241a2dc0ad841f388a5,111000111000001110011001001101000000000000000010001110100110100000100001000010000000101000011011011000011111011000000000,U,U/pool/field_03797/attempt_0/params_67661ad5e5e64ea0,train,"{""attempt"": 0, ""m"": 44}",13349480423077743689,,same_range,G,277,0.002239077268821469,2,G-S;G-E,41,011001111000001110011001001101000000001000100010001110100110100000100001001010000000101000011011011000011111011000000000,897b8709f3e922a3ba02d7de485e94583c54d13944d8ff4375496bfb5417d384,5,1,42,38.912251861951376,155.6490074478055,verified,1.4845756878062726,0.4931021016766619,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/44a496a2e9151a4330fe816a0d85ec95f468f08703a86241a2dc0ad841f388a5/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/44a496a2e9151a4330fe816a0d85ec95f468f08703a86241a2dc0ad841f388a5/label.json
cdb44421d28da41312e6f236d0923bcf1b4b9ea2d534f7d92f9a490559ad1229,100011110010110110100010000010000000000100100100100100100001010001010001000001100001101111101111111110011100011100011000,L,L/pool/field_01773/attempt_0/params_041b6b8a2fb32e6f,train,"{""attempt"": 0, ""m"": 50, ""scale"": [0.5, 2]}",13349480423077743689,,same_range,G,278,0.002239077268821469,3,G-S;G-E,50,100011110010110110100010000010000000000100100100100100100001010001010001000001100001101111101111111110011100011100011000,cdb44421d28da41312e6f236d0923bcf1b4b9ea2d534f7d92f9a490559ad1229,0,0,42,47.46544760099536,189.86179040398144,verified,2.0056160019463527,0.426005309448086,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/cdb44421d28da41312e6f236d0923bcf1b4b9ea2d534f7d92f9a490559ad1229/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/cdb44421d28da41312e6f236d0923bcf1b4b9ea2d534f7d92f9a490559ad1229/label.json
2765f565b69bd8ae564d445a8d9ccd89063153843959914be54374f31ac772cb,001101101101010110000000000000000000000000110000000000010110100001001101000010000101000101000000101010010010100011111100,U,U/pool/field_02871/attempt_0/params_2e28dca59a3d7645,train,"{""attempt"": 0, ""m"": 40}",13349480423077743689,,same_range,G,279,0.0022225527133320115,2,G-S;G-E,37,001101101101010110000000000000000000000001110100000000010110100001001101000010000101100101000000101010010010100011111100,7545907ef39b27ac18f2a5409866d8e2c6e2204e466012b987deaa7dde9c239a,3,1,44,35.285787773694835,141.14315109477934,verified,1.46356194546337,0.2617608805099192,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/2765f565b69bd8ae564d445a8d9ccd89063153843959914be54374f31ac772cb/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/2765f565b69bd8ae564d445a8d9ccd89063153843959914be54374f31ac772cb/label.json
79562f23e8a443c585c619d2151a328914edc6f6a0d576a11a4dee903ed58d7a,111110000110111101111110001000110110001011110101010110011110011111111000110110001010110111011100001111010011101011111111,U,U/pool/field_00754/attempt_0/params_13d07329f61785fa,train,"{""attempt"": 0, ""m"": 75}",13349480423077743689,,same_range,G,280,0.002272126379800383,9,G-S;G-E,75,111110000110111101111110001000110110001011110101010110011110011111111000110110001010110111011100001111010011101011111111,79562f23e8a443c585c619d2151a328914edc6f6a0d576a11a4dee903ed58d7a,0,0,34,71.33615235382142,285.3446094152857,verified,2.8408287346767125,0.7666926466971322,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/79562f23e8a443c585c619d2151a328914edc6f6a0d576a11a4dee903ed58d7a/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/79562f23e8a443c585c619d2151a328914edc6f6a0d576a11a4dee903ed58d7a/label.json
34ec7f473b6b607b85cc84fbba30a3f86d1228cb1c98a640cecf7d0d3c66136a,000100011001110101100010000000110100001011010100100000100000000000100001010011000010000100001000000000001100001010111000,U,U/pool/field_01911/attempt_0/params_a2e1b34bc7b0d27b,train,"{""attempt"": 0, ""m"": 39}",13349480423077743689,,same_range,G,281,0.002206028157842554,2,G-S;G-E,35,000100011001110101100010000000110100001011010100100000100001001000100001010011000010000100001000000001101100001010111000,945a9ec7c3649f6c99f935f2ce4b018571edb920fb09f1e1dbcf80d2a5a1901f,4,1,45,33.18847729830193,132.75390919320773,verified,1.2424958454782695,0.37813893272467114,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/34ec7f473b6b607b85cc84fbba30a3f86d1228cb1c98a640cecf7d0d3c66136a/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/34ec7f473b6b607b85cc84fbba30a3f86d1228cb1c98a640cecf7d0d3c66136a/label.json
a69aca1ef1cbda52ba962056575cca41fbb4ce16adcd3316926d541001839daa,110101101001111110111110011001011111101001110011100101110111111111110011001110110101110100011111101111111111111111100111,U,U/pool/field_01035/attempt_0/params_5305fb27d6aa6254,train,"{""attempt"": 0, ""m"": 83}",13349480423077743689,,same_range,G,282,0.002272126379800383,1,G-S;G-E,86,110101101001111110111110011001011111101001110011100101110111111111110011001110110101110100011111101111111010111111100101,8d68b86cfb9526c872e3d76b6b3ca86b5fd9f32a82c9ffade8792017613a1546,3,1,33,81.80809498289197,327.2323799315679,verified,3.297344712870574,0.757951746586341,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/a69aca1ef1cbda52ba962056575cca41fbb4ce16adcd3316926d541001839daa/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/a69aca1ef1cbda52ba962056575cca41fbb4ce16adcd3316926d541001839daa/label.json
4cdf4e724e042d21b56f0c3ad983fcd15dbdf6afe2db1aabbfe7838c059fb0de,011100011000000001000001000001100101101100000000000000000000000000110000000000000001000011000111000111000000000000110000,L,L/pool/field_03083/attempt_0/params_d302b958d33c9d6c,train,"{""attempt"": 0, ""m"": 28, ""scale"": [1.5, 2]}",13349480423077743689,,same_range,G,283,0.002206028157842554,2,G-S;G-E,27,011101011000000001000001000001100101101100000000000000000000000000110000000000000001000011000111000111000000000000110000,e06fdd6807dd6577d07b23aa70595a57733292929cac41f8fd4a932ff5548eb6,1,1,41,25.838150802498035,103.35260320999214,verified,0.9388907279188392,0.4205417462012274,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/4cdf4e724e042d21b56f0c3ad983fcd15dbdf6afe2db1aabbfe7838c059fb0de/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/4cdf4e724e042d21b56f0c3ad983fcd15dbdf6afe2db1aabbfe7838c059fb0de/label.json
d326e3de4a9ccae2d23f27fcb9872463d1146803ca8d848af617ebd872a62767,110111010111101000011110110100101111100100101110100100010111011101011101110011111111111111001111110111110111101111000011,L,L/pool/field_02752/attempt_0/params_9d586c24c24e799a,train,"{""attempt"": 0, ""m"": 78, ""scale"": [0.5, 0.5]}",13349480423077743689,,same_range,G,284,0.002272126379800383,4,G-S;G-E,80,110111010111101000011110110100101111100100101110100100010111011101011101110011111111111101001111110111110110101111000011,aad87830a8c42a96ff28920af4b6a7c33ac2f253d48a58fa995e321a173ec2a1,2,1,37,76.24665095139368,304.9866038055747,verified,3.141625698143427,0.20955339461393097,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/d326e3de4a9ccae2d23f27fcb9872463d1146803ca8d848af617ebd872a62767/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/d326e3de4a9ccae2d23f27fcb9872463d1146803ca8d848af617ebd872a62767/label.json
44a07689cb573419bdcd6f402fad7721f13ada7ec5b0caa76993284d11d32752,001111000000111100111111111111111011110001111111011111000000111111000000110000000001111111111111111111111111111110110000,L,L/pool/field_02358/attempt_0/params_4990d779fb95883d,train,"{""attempt"": 0, ""m"": 78, ""scale"": [1.5, 0.5]}",13349480423077743689,,same_range,G,285,0.0022556018243109262,10,G-S;G-E,79,001111000000111100111111111111111011110001111111011111000000111111000000110000000001111111110111111111111111111110110000,f061c5c857c1c9e02aeaae37e1ed9de3a845d7388c5028139c302ceeba2f55d4,1,1,38,75.02754865493854,300.11019461975417,verified,2.9975020106079047,1.485298543098195,97cd342fe5d68919dffee97fe5ff2d37bcfdbfd461eb357e9ca92f75ee05c712,received/full_run_records.zip!/44a07689cb573419bdcd6f402fad7721f13ada7ec5b0caa76993284d11d32752/label.json,739e916a53c1b452668a50af0be232c7fc939925509b2a301349d1d50853c70c,received/full_run_records.zip!/44a07689cb573419bdcd6f402fad7721f13ada7ec5b0caa76993284d11d32752/label.json
